project,bug_id,tool,rank,mrr,map,map_recalc_single_gt,map_recalc_with_gt,map_recalc_conservative,map_diff_single,map_diff_with_gt,map_diff_conservative,top@1,top@5,top@10
Math,3,FlexFL,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Math,3,boostnsift,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Math,3,buglocator,3.0,0.333333,0.333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,3.3333333332441484e-07,3.3333333332441484e-07,3.3333333332441484e-07,0,1,1
Math,3,locus,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Math,4,FlexFL,2.0,0.5,0.5,0.5,0.5357142857142857,0.5,0.0,0.0357142857142857,0.0,0,1,1
Math,4,boostnsift,2.0,0.5,0.5,0.5,0.5357142857142857,0.5,0.0,0.0357142857142857,0.0,0,1,1
Math,4,buglocator,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Math,4,locus,3.0,0.333333,0.333333,0.3333333333333333,0.41666666666666663,0.3333333333333333,3.3333333332441484e-07,0.08333366666666664,3.3333333332441484e-07,0,1,1
Math,5,FlexFL,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Math,5,boostnsift,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Math,5,buglocator,3.0,0.333333,0.333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,3.3333333332441484e-07,3.3333333332441484e-07,3.3333333332441484e-07,0,1,1
Math,5,locus,4.0,0.25,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0,1,1
Math,6,FlexFL,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Math,6,boostnsift,81.0,0.012346,0.012346,0.012345679012345678,0.001763668430335097,0.012345679012345678,3.2098765432100884e-07,0.010582331569664902,3.2098765432100884e-07,0,0,0
Math,6,buglocator,269.0,0.003717,0.003717,0.0037174721189591076,0.0005310674455655868,0.0037174721189591076,4.7211895910781454e-07,0.003185932554434413,4.7211895910781454e-07,0,0,0
Math,6,locus,193.0,0.005181,0.005181,0.0051813471502590676,0.0007401924500370096,0.0051813471502590676,3.471502590677092e-07,0.00444080754996299,3.471502590677092e-07,0,0,0
Math,7,FlexFL,2.0,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0,1,1
Math,7,boostnsift,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Math,7,buglocator,2.0,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0,1,1
Math,7,locus,5.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0,1,1
Math,8,FlexFL,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Math,8,boostnsift,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Math,8,buglocator,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Math,8,locus,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Math,9,FlexFL,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Math,9,boostnsift,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Math,9,buglocator,2.0,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0,1,1
Math,9,locus,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Math,10,FlexFL,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Math,10,boostnsift,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Math,10,buglocator,27.0,0.037037,0.037037,0.037037037037037035,0.037037037037037035,0.037037037037037035,3.7037037034504117e-08,3.7037037034504117e-08,3.7037037034504117e-08,0,0,0
Math,10,locus,5.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0,1,1
Math,11,FlexFL,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Math,11,boostnsift,2.0,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0,1,1
Math,11,buglocator,2.0,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0,1,1
Math,11,locus,2.0,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0,1,1
Math,12,FlexFL,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
Math,12,boostnsift,11.0,0.090909,0.090909,0.09090909090909091,0.0,0.09090909090909091,9.090909090792021e-08,0.090909,9.090909090792021e-08,0,0,0
Math,12,buglocator,7.0,0.142857,0.142857,0.14285714285714285,0.0,0.14285714285714285,1.4285714283746032e-07,0.142857,1.4285714283746032e-07,0,0,1
Math,12,locus,12.0,0.083333,0.083333,0.08333333333333333,0.0,0.08333333333333333,3.3333333332441484e-07,0.083333,3.3333333332441484e-07,0,0,0
Math,13,FlexFL,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
Math,13,boostnsift,8.0,0.125,0.125,0.125,0.125,0.125,0.0,0.0,0.0,0,0,1
Math,13,buglocator,12.0,0.083333,0.083333,0.08333333333333333,0.08333333333333333,0.08333333333333333,3.3333333332441484e-07,3.3333333332441484e-07,3.3333333332441484e-07,0,0,0
Math,13,locus,9.0,0.111111,0.111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,1.1111111110351235e-07,1.1111111110351235e-07,1.1111111110351235e-07,0,0,1
Math,14,FlexFL,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
Math,14,boostnsift,41.0,0.02439,0.02439,0.024390243902439025,0.012195121951219513,0.024390243902439025,2.439024390267497e-07,0.012194878048780486,2.439024390267497e-07,0,0,0
Math,14,buglocator,25.0,0.04,0.04,0.04,0.02,0.04,0.0,0.02,0.0,0,0,0
Math,14,locus,41.0,0.02439,0.02439,0.024390243902439025,0.012195121951219513,0.024390243902439025,2.439024390267497e-07,0.012194878048780486,2.439024390267497e-07,0,0,0
Math,15,FlexFL,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Math,15,boostnsift,3.0,0.333333,0.333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,3.3333333332441484e-07,3.3333333332441484e-07,3.3333333332441484e-07,0,1,1
Math,15,buglocator,13.0,0.076923,0.076923,0.07692307692307693,0.07692307692307693,0.07692307692307693,7.692307692208633e-08,7.692307692208633e-08,7.692307692208633e-08,0,0,0
Math,15,locus,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Math,16,FlexFL,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Math,16,boostnsift,2.0,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0,1,1
Math,16,buglocator,13.0,0.076923,0.076923,0.07692307692307693,0.07692307692307693,0.07692307692307693,7.692307692208633e-08,7.692307692208633e-08,7.692307692208633e-08,0,0,0
Math,16,locus,3.0,0.333333,0.333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,3.3333333332441484e-07,3.3333333332441484e-07,3.3333333332441484e-07,0,1,1
Math,17,FlexFL,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Math,17,boostnsift,3.0,0.333333,0.333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,3.3333333332441484e-07,3.3333333332441484e-07,3.3333333332441484e-07,0,1,1
Math,17,buglocator,15.0,0.066667,0.066667,0.06666666666666667,0.06666666666666667,0.06666666666666667,3.333333333382926e-07,3.333333333382926e-07,3.333333333382926e-07,0,0,0
Math,17,locus,35.0,0.028571,0.028571,0.02857142857142857,0.02857142857142857,0.02857142857142857,4.2857142857136155e-07,4.2857142857136155e-07,4.2857142857136155e-07,0,0,0
Math,18,FlexFL,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
Math,18,boostnsift,15.0,0.066667,0.066667,0.06666666666666667,0.06666666666666667,0.06666666666666667,3.333333333382926e-07,3.333333333382926e-07,3.333333333382926e-07,0,0,0
Math,18,buglocator,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Math,18,locus,2.0,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0,1,1
Math,19,FlexFL,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Math,19,boostnsift,11.0,0.090909,0.090909,0.09090909090909091,0.09090909090909091,0.09090909090909091,9.090909090792021e-08,9.090909090792021e-08,9.090909090792021e-08,0,0,0
Math,19,buglocator,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Math,19,locus,2.0,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0,1,1
Math,20,FlexFL,2.0,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0,1,1
Math,20,boostnsift,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Math,20,buglocator,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Math,20,locus,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Math,21,FlexFL,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Math,21,boostnsift,10.0,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0,0,1
Math,21,buglocator,3.0,0.333333,0.333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,3.3333333332441484e-07,3.3333333332441484e-07,3.3333333332441484e-07,0,1,1
Math,21,locus,2.0,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0,1,1
Math,22,FlexFL,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Math,22,boostnsift,7.0,0.142857,0.142857,0.14285714285714285,0.07142857142857142,0.14285714285714285,1.4285714283746032e-07,0.07142842857142859,1.4285714283746032e-07,0,0,1
Math,22,buglocator,17.0,0.058824,0.058824,0.058823529411764705,0.029411764705882353,0.058823529411764705,4.7058823529622096e-07,0.02941223529411765,4.7058823529622096e-07,0,0,0
Math,22,locus,7.0,0.142857,0.142857,0.14285714285714285,0.07142857142857142,0.14285714285714285,1.4285714283746032e-07,0.07142842857142859,1.4285714283746032e-07,0,0,1
Math,23,FlexFL,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Math,23,boostnsift,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Math,23,buglocator,3.0,0.333333,0.333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,3.3333333332441484e-07,3.3333333332441484e-07,3.3333333332441484e-07,0,1,1
Math,23,locus,4.0,0.25,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0,1,1
Math,24,FlexFL,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Math,24,boostnsift,5.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0,1,1
Math,24,buglocator,5.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0,1,1
Math,24,locus,4.0,0.25,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0,1,1
Math,25,FlexFL,2.0,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,1,1,1
Math,25,boostnsift,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Math,25,buglocator,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Math,25,locus,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Math,26,FlexFL,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Math,26,boostnsift,2.0,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0,1,1
Math,26,buglocator,2.0,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0,1,1
Math,26,locus,4.0,0.25,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0,1,1
Math,27,FlexFL,2.0,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,1,1,1
Math,27,boostnsift,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Math,27,buglocator,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Math,27,locus,3.0,0.333333,0.333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,3.3333333332441484e-07,3.3333333332441484e-07,3.3333333332441484e-07,0,1,1
Math,28,FlexFL,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Math,28,boostnsift,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Math,28,buglocator,2.0,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0,1,1
Math,28,locus,2.0,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0,1,1
Math,29,FlexFL,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Math,29,boostnsift,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Math,29,buglocator,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Math,29,locus,2.0,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0,1,1
Math,30,FlexFL,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Math,30,boostnsift,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Math,30,buglocator,2.0,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0,1,1
Math,30,locus,2.0,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0,1,1
Math,31,FlexFL,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
Math,31,boostnsift,199.0,0.005025,0.005025,0.005025125628140704,0.005025125628140704,0.005025125628140704,1.2562814070363887e-07,1.2562814070363887e-07,1.2562814070363887e-07,0,0,0
Math,31,buglocator,53.0,0.018868,0.018868,0.018867924528301886,0.018867924528301886,0.018867924528301886,7.547169811328303e-08,7.547169811328303e-08,7.547169811328303e-08,0,0,0
Math,31,locus,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
Math,32,FlexFL,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
Math,32,boostnsift,4.0,0.25,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0,1,1
Math,32,buglocator,20.0,0.05,0.05,0.05,0.05,0.05,0.0,0.0,0.0,0,0,0
Math,32,locus,14.0,0.071429,0.071429,0.07142857142857142,0.07142857142857142,0.07142857142857142,4.285714285817699e-07,4.285714285817699e-07,4.285714285817699e-07,0,0,0
Math,33,FlexFL,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Math,33,boostnsift,69.0,0.014493,0.014493,0.014492753623188406,0.014492753623188406,0.014492753623188406,2.463768115947007e-07,2.463768115947007e-07,2.463768115947007e-07,0,0,0
Math,33,buglocator,14.0,0.071429,0.071429,0.07142857142857142,0.07142857142857142,0.07142857142857142,4.285714285817699e-07,4.285714285817699e-07,4.285714285817699e-07,0,0,0
Math,33,locus,34.0,0.029412,0.029412,0.029411764705882353,0.029411764705882353,0.029411764705882353,2.3529411764811048e-07,2.3529411764811048e-07,2.3529411764811048e-07,0,0,0
Math,34,FlexFL,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Math,34,boostnsift,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Math,34,buglocator,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Math,34,locus,2.0,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0,1,1
Math,35,FlexFL,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Math,35,boostnsift,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Math,35,buglocator,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Math,35,locus,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Math,36,FlexFL,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Math,36,boostnsift,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Math,36,buglocator,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Math,36,locus,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Math,37,FlexFL,1.0,1.0,0.5,1.0,1.0,1.0,0.5,0.5,0.5,1,1,1
Math,37,boostnsift,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Math,37,buglocator,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Math,37,locus,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Math,38,FlexFL,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Math,38,boostnsift,5.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0,1,1
Math,38,buglocator,5.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0,1,1
Math,38,locus,2.0,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0,1,1
Math,39,FlexFL,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Math,39,boostnsift,3.0,0.333333,0.333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,3.3333333332441484e-07,3.3333333332441484e-07,3.3333333332441484e-07,0,1,1
Math,39,buglocator,11.0,0.090909,0.090909,0.09090909090909091,0.09090909090909091,0.09090909090909091,9.090909090792021e-08,9.090909090792021e-08,9.090909090792021e-08,0,0,0
Math,39,locus,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Math,40,FlexFL,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Math,40,boostnsift,2.0,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0,1,1
Math,40,buglocator,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Math,40,locus,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Math,41,FlexFL,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Math,41,boostnsift,4.0,0.25,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0,1,1
Math,41,buglocator,2.0,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0,1,1
Math,41,locus,2.0,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0,1,1
Math,42,FlexFL,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Math,42,boostnsift,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Math,42,buglocator,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Math,42,locus,4.0,0.25,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0,1,1
Math,43,FlexFL,5.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,0.0,1,1,1
Math,43,boostnsift,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Math,43,buglocator,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Math,43,locus,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Math,44,FlexFL,3.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0,1,1
Math,44,boostnsift,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Math,44,buglocator,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Math,44,locus,2.0,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0,1,1
Math,45,FlexFL,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Math,45,boostnsift,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Math,45,buglocator,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Math,45,locus,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Math,46,FlexFL,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Math,46,boostnsift,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Math,46,buglocator,6.0,0.166667,0.166667,0.16666666666666666,0.16666666666666666,0.16666666666666666,3.333333333521704e-07,3.333333333521704e-07,3.333333333521704e-07,0,0,1
Math,46,locus,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Math,47,FlexFL,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,0.6666666666666667,0.6666666666666667,0.6666666666666667,1,1,1
Math,47,boostnsift,2.0,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0,1,1
Math,47,buglocator,7.0,0.142857,0.142857,0.14285714285714285,0.14285714285714285,0.14285714285714285,1.4285714283746032e-07,1.4285714283746032e-07,1.4285714283746032e-07,0,0,1
Math,47,locus,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Math,48,FlexFL,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
Math,48,boostnsift,20.0,0.05,0.05,0.05,0.05,0.05,0.0,0.0,0.0,0,0,0
Math,48,buglocator,14.0,0.071429,0.071429,0.07142857142857142,0.07142857142857142,0.07142857142857142,4.285714285817699e-07,4.285714285817699e-07,4.285714285817699e-07,0,0,0
Math,48,locus,4.0,0.25,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0,1,1
Math,49,FlexFL,4.0,0.25,0.0625,0.25,0.25,0.25,0.1875,0.1875,0.1875,0,1,1
Math,49,boostnsift,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Math,49,buglocator,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Math,49,locus,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Math,50,FlexFL,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Math,50,boostnsift,20.0,0.05,0.05,0.05,0.05,0.05,0.0,0.0,0.0,0,0,0
Math,50,buglocator,14.0,0.071429,0.071429,0.07142857142857142,0.07142857142857142,0.07142857142857142,4.285714285817699e-07,4.285714285817699e-07,4.285714285817699e-07,0,0,0
Math,50,locus,4.0,0.25,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0,1,1
Math,51,FlexFL,4.0,0.25,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0,1,1
Math,51,boostnsift,39.0,0.025641,0.025641,0.02564102564102564,0.02564102564102564,0.02564102564102564,2.564102563953896e-08,2.564102563953896e-08,2.564102563953896e-08,0,0,0
Math,51,buglocator,14.0,0.071429,0.071429,0.07142857142857142,0.07142857142857142,0.07142857142857142,4.285714285817699e-07,4.285714285817699e-07,4.285714285817699e-07,0,0,0
Math,51,locus,4.0,0.25,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0,1,1
Math,52,FlexFL,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Math,52,boostnsift,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Math,52,buglocator,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Math,52,locus,227.0,0.004405,0.004405,0.004405286343612335,0.004405286343612335,0.004405286343612335,2.8634361233514927e-07,2.8634361233514927e-07,2.8634361233514927e-07,0,0,0
Math,53,FlexFL,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Math,53,boostnsift,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Math,53,buglocator,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Math,53,locus,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Math,54,FlexFL,1.0,1.0,0.5,1.0,1.0,1.0,0.5,0.5,0.5,1,1,1
Math,54,boostnsift,2.0,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0,1,1
Math,54,buglocator,6.0,0.166667,0.166667,0.16666666666666666,0.16666666666666666,0.16666666666666666,3.333333333521704e-07,3.333333333521704e-07,3.333333333521704e-07,0,0,1
Math,54,locus,6.0,0.166667,0.166667,0.16666666666666666,0.16666666666666666,0.16666666666666666,3.333333333521704e-07,3.333333333521704e-07,3.333333333521704e-07,0,0,1
Math,55,FlexFL,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Math,55,boostnsift,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Math,55,buglocator,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Math,55,locus,2.0,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0,1,1
Math,56,FlexFL,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Math,56,boostnsift,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Math,56,buglocator,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Math,56,locus,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Math,57,FlexFL,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Math,57,boostnsift,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Math,57,buglocator,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Math,57,locus,2.0,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0,1,1
Math,58,FlexFL,4.0,0.25,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0,1,1
Math,58,boostnsift,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Math,58,buglocator,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Math,58,locus,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Math,59,FlexFL,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Math,59,boostnsift,129.0,0.007752,0.007752,0.007751937984496124,0.007751937984496124,0.007751937984496124,6.201550387628652e-08,6.201550387628652e-08,6.201550387628652e-08,0,0,0
Math,59,buglocator,104.0,0.009615,0.009615,0.009615384615384616,0.009615384615384616,0.009615384615384616,3.846153846156358e-07,3.846153846156358e-07,3.846153846156358e-07,0,0,0
Math,59,locus,29.0,0.034483,0.034483,0.034482758620689655,0.034482758620689655,0.034482758620689655,2.41379310345069e-07,2.41379310345069e-07,2.41379310345069e-07,0,0,0
Math,60,FlexFL,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
Math,60,boostnsift,5.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0,1,1
