project,bug_id,tool,detected,rank,duration_seconds,execution_timestamp,comparison_timestamp,cpu_avg_percent,cpu_max_percent,memory_avg_bytes,memory_max_bytes,memory_limit_bytes,network_rx_total_bytes,network_tx_total_bytes,disk_read_total_bytes,disk_write_total_bytes,top@1,top@5,top@10
Closure,71,locus,Yes,31,12.257349491119385,2025-11-18T16:10:32.665563,2025-12-07T16:19:38.604021,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0
Closure,72,boostnsift,Yes,300,33.872920989990234,2025-11-18T16:11:28.368193,2025-12-07T16:19:38.604021,78.108,225.53,683338104.6,1050673152,134861973094,876,0,0,0,0,0,0
Closure,72,buglocator,Yes,19,15.072269439697266,2025-11-18T16:11:19.273588,2025-12-02T15:34:18.367945,175.93,247.28,687295430.0,1168231104,134861973094,516,0,0,0,0,0,0
Closure,72,locus,Yes,4,16.23688244819641,2025-11-18T16:11:04.198030,2025-12-07T16:19:38.604021,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,1,1
Closure,73,boostnsift,No,N/A,27.332775831222534,2025-11-18T16:11:55.704038,2025-12-07T16:19:38.604021,72.435,269.31,452652957.25,1123133947,134861973094,806,0,0,0,0,0,0
Closure,73,buglocator,Yes,10,16.06097722053528,2025-11-18T16:11:51.005280,2025-12-02T15:34:18.367945,372.545,745.09,183553228.5,367106457,134861973094,426,0,0,0,0,0,1
Closure,73,locus,Yes,2,15.650926351547241,2025-11-18T16:11:34.928294,2025-12-07T16:19:38.604021,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,1,1
Closure,74,boostnsift,Yes,80,27.993789434432983,2025-11-18T16:12:23.703649,2025-12-07T16:19:38.604021,91.33999999999999,348.39,500309687.75,1336808570,134861973094,806,0,0,0,0,0,0
Closure,74,buglocator,Yes,228,14.698200464248657,2025-11-18T16:12:21.689973,2025-12-02T15:34:18.367945,182.0,244.7,382625382.0,530894028,134861973094,516,0,0,0,0,0,0
Closure,74,locus,Yes,189,15.978499412536621,2025-11-18T16:12:06.988227,2025-12-07T16:19:38.604021,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0
Closure,75,boostnsift,Yes,56,26.053908348083496,2025-11-18T16:12:49.760327,2025-12-07T16:19:38.604021,104.83,298.04,562438689.6666666,976538828,134861973094,806,0,0,0,0,0,0
Closure,75,buglocator,Yes,61,14.410836458206177,2025-11-18T16:12:51.978621,2025-12-02T15:34:18.367945,125.89500000000001,216.68,591082290.5,966053068,134861973094,516,0,0,0,0,0,0
Closure,75,locus,Yes,53,15.868743896484375,2025-11-18T16:12:37.563739,2025-12-07T16:19:38.604021,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0
Closure,76,boostnsift,No,N/A,26.91867971420288,2025-11-18T16:13:18.900389,2025-12-07T16:19:38.604021,84.5925,314.29,414331698.75,1148903751,134861973094,806,0,0,0,0,0,0
Closure,76,buglocator,Yes,35,15.379724025726318,2025-11-18T16:13:20.914377,2025-12-02T15:34:18.367945,429.87,734.0,602406911.5,842950246,134861973094,586,0,0,0,0,0,0
Closure,76,locus,Yes,40,15.766719579696655,2025-11-18T16:13:05.531454,2025-12-07T16:19:38.604021,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0
Closure,77,boostnsift,No,N/A,33.90044665336609,2025-11-18T16:13:54.825508,2025-12-07T16:19:38.604021,69.4975,255.27,359265730.25,1013134131,134861973094,806,0,0,0,0,0,0
Closure,77,buglocator,Yes,29,14.454737901687622,2025-11-18T16:13:52.816665,2025-12-02T15:34:18.367945,149.555,213.1,615776255.5,1037356236,134861973094,516,0,0,0,0,0,0
Closure,77,locus,Yes,24,19.451086282730103,2025-11-18T16:13:38.358565,2025-12-07T16:19:38.604021,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0
Closure,78,boostnsift,Yes,124,26.82131004333496,2025-11-18T16:14:21.666357,2025-12-07T16:19:38.604021,93.8375,355.5,321134264.25,748683264,134861973094,806,0,0,0,0,0,0
Closure,78,buglocator,Yes,21,15.09063458442688,2025-11-18T16:14:23.662963,2025-12-02T15:34:18.367945,314.96,516.02,693161164.5,1066401792,134861973094,516,0,0,0,0,0,0
Closure,78,locus,Yes,33,15.74814486503601,2025-11-18T16:14:08.569006,2025-12-07T16:19:38.604021,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0
Closure,79,boostnsift,No,N/A,26.908432960510254,2025-11-18T16:14:50.574842,2025-12-07T16:19:38.604021,93.415,341.99,268865372.0,610271232,134861973094,806,0,0,0,0,0,0
Closure,79,buglocator,Yes,112,15.192535638809204,2025-11-18T16:14:52.594389,2025-12-02T15:34:18.367945,302.04,604.08,170760601.5,341521203,134861973094,426,0,0,0,0,0,0
Closure,79,locus,Yes,3,15.727981567382812,2025-11-18T16:14:37.398524,2025-12-07T16:19:38.604021,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,1,1
Closure,80,boostnsift,Yes,101,26.75473713874817,2025-11-18T16:16:09.490582,2025-12-07T16:19:38.604021,90.665,338.85,508299837.0,762419609,134861973094,806,0,0,0,0,0,0
Closure,80,buglocator,Yes,20,15.648096084594727,2025-11-18T16:16:12.028224,2025-12-02T15:34:18.367945,137.86,242.88,546832383.5,901355929,134861973094,516,0,0,0,0,0,0
Closure,80,locus,Yes,25,15.681482791900635,2025-11-18T16:15:56.376814,2025-12-07T16:19:38.604021,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0
Closure,81,boostnsift,Yes,305,26.870559215545654,2025-11-18T16:16:38.901654,2025-12-07T16:19:38.604021,99.96249999999998,379.46,770760507.0,1296006381,134861973094,806,0,0,0,0,0,0
Closure,81,buglocator,Yes,3,15.643969535827637,2025-11-18T16:16:37.388059,2025-12-02T15:34:18.367945,317.545,635.09,162371993.5,324743987,134861973094,516,0,0,0,0,1,1
Closure,81,locus,Yes,8,12.246678113937378,2025-11-18T16:16:21.740824,2025-12-07T16:19:38.604021,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,1
Closure,82,boostnsift,Yes,511,26.53921890258789,2025-11-18T16:17:05.492001,2025-12-07T16:19:38.604021,99.435,379.68,905514057.25,1490353651,134861973094,806,0,0,0,0,0,0
Closure,82,buglocator,Yes,24,13.941458702087402,2025-11-18T16:17:03.453711,2025-12-02T15:34:18.367945,182.0,284.93,666078543.0,1080184274,134861973094,516,0,0,0,0,0,0
Closure,82,locus,Yes,120,12.103924751281738,2025-11-18T16:16:49.495867,2025-12-07T16:19:38.604021,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0
Closure,83,boostnsift,No,N/A,22.7310893535614,2025-11-18T16:17:28.226392,2025-12-07T16:19:38.604021,129.47333333333333,369.15,358469686.3333333,650117120,134861973094,806,0,0,0,0,0,0
Closure,83,buglocator,Yes,2,14.585484981536865,2025-11-18T16:17:30.227480,2025-12-02T15:34:18.367945,143.21,286.42,133431296.0,266862592,134861973094,266,0,0,0,0,1,1
Closure,83,locus,Yes,9,12.177593231201172,2025-11-18T16:17:15.634896,2025-12-07T16:19:38.604021,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,1
Closure,84,boostnsift,No,N/A,27.712204456329346,2025-11-18T16:17:57.943024,2025-12-07T16:19:38.604021,55.105000000000004,202.53,419480731.25,1136018849,134861973094,806,0,0,0,0,0,0
Closure,84,buglocator,Yes,37,14.994396209716797,2025-11-18T16:17:55.401628,2025-12-02T15:34:18.367945,338.995,677.99,191574835.0,383149670,134861973094,426,0,0,0,0,0,0
Closure,84,locus,Yes,15,12.162739515304565,2025-11-18T16:17:40.393149,2025-12-07T16:19:38.604021,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0
Closure,85,boostnsift,Yes,78,26.22205114364624,2025-11-18T16:18:24.168481,2025-12-07T16:19:38.604021,123.95333333333333,352.74,435795175.6666667,829004185,134861973094,806,0,0,0,0,0,0
Closure,85,buglocator,Yes,349,14.777981519699097,2025-11-18T16:18:26.083984,2025-12-02T15:34:18.367945,219.82,439.64,145909350.0,291818700,134861973094,426,0,0,0,0,0,0
Closure,85,locus,Yes,224,15.896689414978027,2025-11-18T16:18:11.302281,2025-12-07T16:19:38.604021,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0
Closure,86,boostnsift,No,N/A,23.234797477722168,2025-11-18T16:18:49.322105,2025-12-07T16:19:38.604021,92.35666666666667,258.75,638635212.0,1283121479,134861973094,806,0,0,0,0,0,0
Closure,86,buglocator,Yes,42,14.952807903289795,2025-11-18T16:18:51.288302,2025-12-02T15:34:18.367945,327.835,655.67,171127603.0,342255206,134861973094,516,0,0,0,0,0,0
Closure,86,locus,Yes,4,12.159638166427612,2025-11-18T16:18:36.331975,2025-12-07T16:19:38.604021,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,1,1
Closure,87,boostnsift,No,N/A,23.252026796340942,2025-11-18T16:19:14.543675,2025-12-07T16:19:38.604021,114.24666666666667,324.43,607281391.6666666,1233729355,134861973094,806,0,0,0,0,0,0
Closure,87,buglocator,Yes,15,15.056320428848267,2025-11-18T16:19:16.616207,2025-12-02T15:34:18.367945,198.14,396.28,164521574.0,329043148,134861973094,426,0,0,0,0,0,0
Closure,87,locus,Yes,5,12.222949266433716,2025-11-18T16:19:01.556507,2025-12-07T16:19:38.604021,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,1,1
Closure,88,boostnsift,Yes,121,23.69355869293213,2025-11-18T16:19:40.312736,2025-12-07T16:19:38.604021,131.12333333333333,368.99,413883432.6666667,775946240,134861973094,806,0,0,0,0,0,0
Closure,88,buglocator,Yes,84,15.354254245758057,2025-11-18T16:19:42.049621,2025-12-02T15:34:18.367945,184.805,369.61,131491430.0,262982860,134861973094,266,0,0,0,0,0,0
Closure,88,locus,Yes,20,12.144099235534668,2025-11-18T16:19:26.692159,2025-12-07T16:19:38.604021,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0
Closure,89,boostnsift,No,N/A,27.794979333877563,2025-11-18T16:20:09.847524,2025-12-07T16:19:38.604021,79.535,298.44,293210685.0,742496665,134861973094,806,0,0,0,0,0,0
Closure,89,buglocator,Yes,44,15.797882080078125,2025-11-18T16:20:08.328571,2025-12-02T15:34:18.367945,312.18,624.36,171389747.0,342779494,134861973094,426,0,0,0,0,0,0
Closure,89,locus,Yes,42,12.195681810379028,2025-11-18T16:19:52.512676,2025-12-07T16:19:38.604021,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0
Closure,90,boostnsift,Yes,78,27.196832418441772,2025-11-18T16:21:24.351660,2025-12-07T16:19:38.604021,70.60000000000001,192.68,594650944.6666666,1073741824,134861973094,806,0,0,N/A,0,0,0
Closure,90,buglocator,Yes,16,18.36397933959961,2025-11-18T16:21:22.227095,2025-12-02T15:34:18.367945,405.965,811.93,201746022.0,403492044,134861973094,266,0,0,0,0,0,0
Closure,90,locus,Yes,11,12.13843822479248,2025-11-18T16:21:03.859566,2025-12-07T16:19:38.604021,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0
Closure,91,boostnsift,No,N/A,23.956496715545654,2025-11-18T16:21:48.312077,2025-12-07T16:19:38.604021,126.53666666666668,360.94,373114797.6666667,614360678,134861973094,806,0,0,0,0,0,0
Closure,91,buglocator,Yes,106,15.834713220596313,2025-11-18T16:21:50.326996,2025-12-02T15:34:18.367945,270.585,541.17,151519232.0,303038464,134861973094,266,0,0,0,0,0,0
Closure,91,locus,Yes,3,12.257516384124756,2025-11-18T16:21:34.488560,2025-12-07T16:19:38.604021,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,1,1
Closure,92,boostnsift,Yes,567,28.030617475509644,2025-11-18T16:22:18.375366,2025-12-07T16:19:38.604021,72.13499999999999,270.17,296524185.25,741238374,134861973094,806,0,0,0,0,0,0
Closure,92,buglocator,Yes,12,15.910561084747314,2025-11-18T16:22:16.350906,2025-12-02T15:34:18.367945,341.61,683.22,154035814.0,308071628,134861973094,426,0,0,0,0,0,0
Closure,92,locus,Yes,6,12.121052026748657,2025-11-18T16:22:00.437280,2025-12-07T16:19:38.604021,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,1
Closure,94,boostnsift,Yes,262,26.899177312850952,2025-11-18T16:22:45.277428,2025-12-07T16:19:38.604021,66.405,252.67,449968602.75,1198295875,134861973094,806,0,0,0,0,0,0
Closure,94,buglocator,Yes,57,14.672429084777832,2025-11-18T16:22:43.270120,2025-12-02T15:34:18.367945,314.305,628.61,177261772.5,354523545,134861973094,266,0,0,0,0,0,0
Closure,94,locus,Yes,64,12.239861965179443,2025-11-18T16:22:28.594418,2025-12-07T16:19:38.604021,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0
Closure,95,boostnsift,Yes,90,27.421467542648315,2025-11-18T16:23:12.702259,2025-12-07T16:19:38.604021,61.7725,224.3,425540976.5,1054867456,134861973094,806,0,0,0,0,0,0
Closure,95,buglocator,Yes,15,16.90880060195923,2025-11-18T16:23:06.090250,2025-12-02T15:34:18.367945,351.9,703.8,214853222.0,429706444,134861973094,536,0,0,0,0,0,0
Closure,95,locus,Yes,16,5.894001483917236,2025-11-18T16:22:49.167975,2025-12-07T16:19:38.604021,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0
Closure,96,boostnsift,No,N/A,27.67745614051819,2025-11-18T16:23:40.391111,2025-12-07T16:19:38.604021,45.0425,176.94,459031445.0,1142461300,134861973094,806,0,0,0,0,0,0
Closure,96,buglocator,Yes,10,15.149213552474976,2025-11-18T16:23:34.023724,2025-12-02T15:34:18.367945,168.17,336.34,139041177.5,278082355,134861973094,266,0,0,0,0,0,1
Closure,96,locus,Yes,11,12.761630296707153,2025-11-18T16:23:18.855873,2025-12-07T16:19:38.604021,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0
Closure,97,boostnsift,No,N/A,22.86514163017273,2025-11-18T16:24:03.259101,2025-12-07T16:19:38.604021,70.35333333333334,177.8,693177242.6666666,1260572901,134861973094,806,0,0,0,0,0,0
Closure,97,buglocator,Yes,16,14.700464487075806,2025-11-18T16:24:01.256630,2025-12-02T15:34:18.367945,167.57,335.14,152725094.0,305450188,134861973094,266,0,0,0,0,0,0
Closure,97,locus,Yes,19,12.525059461593628,2025-11-18T16:23:46.553118,2025-12-07T16:19:38.604021,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0
Closure,98,boostnsift,No,N/A,22.99891233444214,2025-11-18T16:24:26.261144,2025-12-07T16:19:38.604021,67.87333333333333,124.82,480534418.3333333,902194790,134861973094,806,0,0,0,0,0,0
Closure,98,buglocator,Yes,255,14.52739143371582,2025-11-18T16:24:24.262869,2025-12-02T15:34:18.367945,131.105,262.21,111411200.0,222822400,134861973094,266,0,0,0,0,0,0
Closure,98,locus,No,N/A,8.456729888916016,2025-11-18T16:24:09.716901,2025-12-07T16:19:38.604021,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0
Closure,99,boostnsift,Yes,1,22.607330083847046,2025-11-18T16:24:48.871782,2025-12-07T16:19:38.604021,44.70666666666667,108.93,357019156.0,608803225,134861973094,806,0,0,0,1,1,1
Closure,99,buglocator,Yes,51,14.253979682922363,2025-11-18T16:24:46.865271,2025-12-02T15:34:18.367945,252.15,504.3,150156083.0,300312166,134861973094,516,0,0,0,0,0,0
Closure,99,locus,Yes,8,8.34064793586731,2025-11-18T16:24:32.607890,2025-12-07T16:19:38.604021,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,1
Closure,100,boostnsift,Yes,5,27.45346975326538,2025-11-18T14:35:12.059766,2025-12-07T16:19:38.604021,43.42,152.18,270716108.5,656828006,134861973094,806,0,0,0,0,1,1
Closure,100,buglocator,Yes,19,14.566034317016602,2025-11-18T14:35:05.614763,2025-12-02T15:34:18.367945,247.85,495.7,144913203.0,289826406,134861973094,426,0,0,0,0,0,0
Closure,100,locus,Yes,3,8.480506896972656,2025-11-18T14:34:51.030278,2025-12-07T16:19:38.604021,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,1,1
Closure,101,boostnsift,Yes,105,25.979951858520508,2025-11-18T14:35:38.052146,2025-12-07T16:19:38.604021,62.795,229.71,443780956.0,1051721728,134861973094,806,0,0,0,0,0,0
Closure,101,buglocator,Yes,1,12.751564025878906,2025-11-18T14:35:28.040309,2025-12-02T15:34:18.367945,618.87,618.87,406532915.0,406532915,134861973094,426,0,0,0,1,1,1
Closure,101,locus,Yes,18,8.929969072341919,2025-11-18T14:35:14.548408,2025-12-07T16:19:38.604021,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0
Closure,102,boostnsift,Yes,140,26.301064491271973,2025-11-18T14:36:02.839432,2025-12-07T16:19:38.604021,30.5775,109.59,289330954.0,716911411,134861973094,806,0,0,0,0,0,0
Closure,102,buglocator,Yes,170,14.259258508682251,2025-11-18T14:35:52.315172,2025-12-02T15:34:18.367945,607.76,607.76,437780480.0,437780480,134861973094,626,0,0,0,0,0,0
Closure,102,locus,Yes,51,8.483401536941528,2025-11-18T14:35:36.535197,2025-12-07T16:19:38.604021,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0
Closure,103,boostnsift,Yes,915,26.865229845046997,2025-11-18T14:36:28.151631,2025-12-07T16:19:38.604021,33.015,111.92,394775756.5,966577356,134861973094,806,0,0,0,0,0,0
Closure,103,buglocator,Yes,151,14.811587810516357,2025-11-18T14:36:17.660070,2025-12-02T15:34:18.367945,658.83,658.83,399507456.0,399507456,134861973094,626,0,0,0,0,0,0
Closure,103,locus,No,N/A,8.96458125114441,2025-11-18T14:36:01.283380,2025-12-07T16:19:38.604021,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0
Closure,104,boostnsift,Yes,7,28.19700860977173,2025-11-18T14:36:54.845428,2025-12-07T16:19:38.604021,88.94333333333334,223.27,262458572.33333334,617925836,134861973094,696,0,0,0,0,0,1
Closure,104,buglocator,Yes,312,20.20082974433899,2025-11-18T14:36:48.356392,2025-12-02T15:34:18.367945,224.285,347.24,550135398.0,848612556,134861973094,736,0,0,0,0,0,0
Closure,104,locus,Yes,86,8.966055393218994,2025-11-18T14:36:26.630044,2025-12-07T16:19:38.604021,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0
Closure,105,boostnsift,Yes,361,26.58544087409973,2025-11-18T14:37:21.442382,2025-12-07T16:19:38.604021,95.1275,247.7,355598335.75,775002521,134861973094,696,0,0,0,0,0,0
Closure,105,buglocator,Yes,58,15.3031587600708,2025-11-18T14:37:12.639190,2025-12-02T15:34:18.367945,167.295,334.59,149946368.0,299892736,134861973094,486,0,0,0,0,0,0
Closure,105,locus,No,N/A,8.972250699996948,2025-11-18T14:36:57.332535,2025-12-07T16:19:38.604021,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0
Closure,106,boostnsift,Yes,113,19.970693349838257,2025-11-18T14:37:38.306532,2025-12-07T16:19:38.604021,55.56333333333333,85.2,351363836.0,591501721,134861973094,806,0,0,0,0,0,0
Closure,106,buglocator,Yes,182,10.02539587020874,2025-11-18T14:37:31.486162,2025-12-02T15:34:18.367945,687.0,687.0,452984832.0,452984832,134861973094,626,0,0,0,0,0,0
Closure,106,locus,No,N/A,5.688185691833496,2025-11-18T14:37:18.331222,2025-12-07T16:19:38.604021,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0
Closure,107,boostnsift,Yes,538,44.75269293785095,2025-11-18T14:38:23.062443,2025-12-07T16:19:38.604021,68.52166666666668,328.42,842279856.3333334,1486058684,134861973094,656,0,0,0,0,0,0
Closure,107,buglocator,Yes,2,22.641334295272827,2025-11-18T14:38:29.518959,2025-12-02T15:34:18.367945,79.51,200.29,498239974.0,1427002884,134861973094,516,0,0,0,0,1,1
Closure,107,locus,Yes,4,35.38460302352905,2025-11-18T14:38:06.874635,2025-12-07T16:19:38.604021,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,1,1
Closure,108,boostnsift,Yes,338,36.50460386276245,2025-11-18T14:39:06.026773,2025-12-07T16:19:38.604021,26.53,57.31,309065154.25,702336204,134861973094,586,0,0,0,0,0,0
Closure,108,buglocator,Yes,1,18.838256359100342,2025-11-18T14:39:16.536266,2025-12-02T15:34:18.367945,321.865,550.78,938215472.5,1525787131,134861973094,586,0,0,0,1,1,1
Closure,108,locus,Yes,1,34.62903451919556,2025-11-18T14:38:57.694901,2025-12-07T16:19:38.604021,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,1,1
Closure,109,boostnsift,Yes,614,41.32666754722595,2025-11-18T14:39:57.874357,2025-12-07T16:19:38.604021,120.53500000000001,453.85,1066738035.0,1513975971,134861973094,876,0,0,0,0,0,0
Closure,109,buglocator,Yes,14,18.92517876625061,2025-11-18T14:39:55.858821,2025-12-02T15:34:18.367945,194.76,349.2,904971419.5,1480689975,134861973094,586,0,0,0,0,0,0
Closure,109,locus,Yes,10,30.899219274520874,2025-11-18T14:39:36.930255,2025-12-07T16:19:38.604021,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,1
Closure,110,boostnsift,Yes,354,42.018240451812744,2025-11-18T14:41:33.212843,2025-12-07T16:19:38.604021,94.78333333333335,397.29,1095023372.6666667,1519344680,134861973094,656,0,0,N/A,0,0,0
Closure,110,buglocator,Yes,32,19.95619773864746,2025-11-18T14:41:35.215912,2025-12-02T15:34:18.367945,58.635000000000005,68.84,817551638.0,1523639648,134861973094,586,0,0,0,0,0,0
Closure,110,locus,Yes,37,30.61655044555664,2025-11-18T14:41:15.256697,2025-12-07T16:19:38.604021,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0
Closure,111,boostnsift,Yes,292,33.386000871658325,2025-11-18T14:42:08.611613,2025-12-07T16:19:38.604021,46.375,69.97,931421224.75,1500017328,134861973094,656,0,0,0,0,0,0
Closure,111,buglocator,Yes,212,17.696444749832153,2025-11-18T14:42:21.371336,2025-12-02T15:34:18.367945,441.99,788.82,900833738.5,1445256495,134861973094,516,0,0,0,0,0,0
Closure,111,locus,Yes,254,30.453709363937378,2025-11-18T14:42:03.671664,2025-12-07T16:19:38.604021,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0
Closure,112,boostnsift,Yes,407,37.210853815078735,2025-11-18T14:42:58.585323,2025-12-07T16:19:38.604021,112.79799999999997,504.34,998853784.0,1538672033,134861973094,876,0,0,0,0,0,0
Closure,112,buglocator,Yes,27,17.51739525794983,2025-11-18T14:42:56.290760,2025-12-02T15:34:18.367945,311.23,591.57,901083299.5,1444182753,134861973094,586,0,0,0,0,0,0
Closure,112,locus,Yes,7,30.145439624786377,2025-11-18T14:42:38.761466,2025-12-07T16:19:38.604021,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,1
Closure,113,boostnsift,Yes,607,36.932504415512085,2025-11-18T14:43:35.520834,2025-12-07T16:19:38.604021,85.666,303.48,730289143.6,1063256064,134861973094,656,0,0,0,0,0,0
Closure,113,buglocator,Yes,2,18.33478879928589,2025-11-18T14:43:45.537273,2025-12-02T15:34:18.367945,223.54,413.77,902897336.0,1460288880,134861973094,586,0,0,0,0,1,1
Closure,113,locus,Yes,2,30.88068962097168,2025-11-18T14:43:27.175669,2025-12-07T16:19:38.604021,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,1,1
Closure,114,boostnsift,Yes,191,44.743396043777466,2025-11-18T14:44:30.841465,2025-12-07T16:19:38.604021,106.66000000000001,499.56,615013940.6666666,1294932639,134861973094,876,0,0,0,0,0,0
Closure,114,buglocator,Yes,26,19.759376049041748,2025-11-18T14:44:29.290664,2025-12-02T15:34:18.367945,152.07,403.52,517926638.6666667,1476395008,134861973094,516,0,0,0,0,0,0
Closure,114,locus,No,N/A,34.00325393676758,2025-11-18T14:44:09.528090,2025-12-07T16:19:38.604021,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0
Closure,115,boostnsift,Yes,650,40.4091420173645,2025-11-18T14:45:11.253780,2025-12-07T16:19:38.604021,81.73166666666667,279.91,1107869477.0,1497869844,134861973094,656,0,0,0,0,0,0
Closure,115,buglocator,Yes,14,17.352316856384277,2025-11-18T14:45:17.973049,2025-12-02T15:34:18.367945,183.595,325.67,798318657.0,1527934615,134861973094,806,0,0,0,0,0,0
Closure,115,locus,Yes,6,31.32242441177368,2025-11-18T14:45:00.617338,2025-12-07T16:19:38.604021,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,1
Closure,116,boostnsift,Yes,564,46.78730845451355,2025-11-18T14:46:04.763706,2025-12-07T16:19:38.604021,92.34666666666668,456.67,1105669914.0,1520418422,134861973094,656,0,0,0,0,0,0
Closure,116,buglocator,Yes,17,17.505101203918457,2025-11-18T14:46:02.757402,2025-12-02T15:34:18.367945,282.7,534.31,936950890.0,1538672033,134861973094,586,0,0,0,0,0,0
Closure,116,locus,Yes,6,33.98994970321655,2025-11-18T14:45:45.247957,2025-12-07T16:19:38.604021,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,1
Closure,117,boostnsift,Yes,367,36.47300434112549,2025-11-18T14:46:41.246599,2025-12-07T16:19:38.604021,122.76599999999999,468.49,1012804039.0,1561220612,134861973094,656,0,0,0,0,0,0
Closure,117,buglocator,Yes,15,18.137818098068237,2025-11-18T14:46:51.208463,2025-12-02T15:34:18.367945,281.115,531.1,883697909.5,1454920171,134861973094,696,0,0,0,0,0,0
Closure,117,locus,Yes,31,30.305169820785522,2025-11-18T14:46:33.067496,2025-12-07T16:19:38.604021,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0
Closure,118,boostnsift,No,N/A,30.84122395515442,2025-11-18T14:47:22.061393,2025-12-07T16:19:38.604021,68.88000000000001,127.73,448860432.6666667,758539878,134861973094,806,0,0,0,0,0,0
Closure,118,buglocator,Yes,13,17.214486837387085,2025-11-18T14:47:28.892374,2025-12-02T15:34:18.367945,71.225,101.17,762822262.5,1457067655,134861973094,736,0,0,0,0,0,0
Closure,118,locus,No,N/A,30.41361689567566,2025-11-18T14:47:11.664339,2025-12-07T16:19:38.604021,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0
Closure,119,boostnsift,No,N/A,29.523046731948853,2025-11-18T14:47:58.427670,2025-12-07T16:19:38.604021,23.813333333333333,70.86,202074576.0,583113113,134861973094,516,0,0,0,0,0,0
Closure,119,buglocator,Yes,379,20.355915069580078,2025-11-18T14:48:14.457267,2025-12-02T15:34:18.367945,111.89666666666666,280.4,500081273.3333333,1413044240,134861973094,516,0,0,0,0,0,0
Closure,119,locus,Yes,181,31.530475854873657,2025-11-18T14:47:53.595765,2025-12-07T16:19:38.604021,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0
Closure,120,boostnsift,Yes,547,50.518227338790894,2025-11-18T14:49:45.590118,2025-12-07T16:19:38.604021,103.92,425.88,1119278333.3333333,1519344680,134861973094,656,0,0,0,0,0,0
