tool,feature,corr,pval,n,n_found,n_not_found,analysis,pval_adj,reject,practically_significant
boostnsift,txt_fine_grained_reasoning_avg_words_per_line,0.08698894462339957,0.011914484200714283,835,306,529,found_vs_notfound,1.0,False,False
boostnsift,txt_fine_grained_reasoning_avg_sentence_len,0.058428222581301155,0.09155034849196095,835,306,529,found_vs_notfound,1.0,False,False
boostnsift,txt_fine_grained_reasoning_hedge_count,-0.1600263633971705,3.364160069873331e-06,835,306,529,found_vs_notfound,0.0009823347404030126,True,False
boostnsift,txt_fine_grained_reasoning_hedge_density,-0.15848021976149593,4.189476116222019e-06,835,306,529,found_vs_notfound,0.0012149480737043855,True,False
boostnsift,txt_fine_grained_reasoning_has_code_like,0.08905370224167564,0.010035887550629698,835,306,529,found_vs_notfound,1.0,False,False
boostnsift,txt_fine_grained_reasoning_exclaim_density,0.04552857918608274,0.1887381168196238,835,306,529,found_vs_notfound,1.0,False,False
boostnsift,txt_fine_grained_reasoning_digit_density,0.015330040326380205,0.6582396784072367,835,306,529,found_vs_notfound,1.0,False,False
boostnsift,txt_fine_grained_reasoning_uniq_word_ratio,-0.008474219065898776,0.8068345417490308,835,306,529,found_vs_notfound,1.0,False,False
boostnsift,txt_fine_grained_reasoning_is_missing,-0.08244327531969795,0.017181540912526293,835,306,529,found_vs_notfound,1.0,False,False
boostnsift,txt_likely_impacted_code_concepts_char_len,0.22863884688136982,2.2984041888682355e-11,835,306,529,found_vs_notfound,7.561749781376495e-09,True,True
boostnsift,txt_likely_impacted_code_concepts_word_count,0.23805617839256282,3.1901363674583232e-12,835,306,529,found_vs_notfound,1.0814562285683715e-09,True,True
boostnsift,txt_likely_impacted_code_concepts_avg_word_len,-0.008073354538202973,0.8158041688300446,835,306,529,found_vs_notfound,1.0,False,False
boostnsift,txt_likely_impacted_code_concepts_avg_words_per_line,0.23805617839256282,3.1901363674583232e-12,835,306,529,found_vs_notfound,1.0814562285683715e-09,True,True
boostnsift,txt_likely_impacted_code_concepts_avg_sentence_len,0.2394650470851231,2.3566553914683375e-12,835,306,529,found_vs_notfound,8.012628330992348e-10,True,True
boostnsift,txt_likely_impacted_code_concepts_has_code_like,0.0006188013674133068,0.9857550655641321,835,306,529,found_vs_notfound,1.0,False,False
boostnsift,txt_likely_impacted_code_concepts_digit_density,0.10601873705834645,0.0021577352267128135,835,306,529,found_vs_notfound,0.5286451305446394,False,False
boostnsift,txt_likely_impacted_code_concepts_uniq_word_ratio,-0.08447485059102229,0.014617272958917177,835,306,529,found_vs_notfound,1.0,False,False
boostnsift,concept_num_concepts,0.21360664839227006,4.5087581791503e-10,835,306,529,found_vs_notfound,1.442802617328096e-07,True,True
boostnsift,concept_is_missing,-0.29969095764096654,8.655022857460903e-19,835,306,529,found_vs_notfound,3.236978548690378e-16,True,True
boostnsift,concept__deserialization,-0.10575259844536053,0.00221431543571659,835,306,529,found_vs_notfound,0.540292966314848,False,False
boostnsift,concept__html_parsing,-0.06547536624311243,0.058598246757977555,835,306,529,found_vs_notfound,1.0,False,False
boostnsift,concept__json_parsing,-0.051523662925339164,0.13685524004387148,835,306,529,found_vs_notfound,1.0,False,False
boostnsift,concept__reflection,-0.06669433370268929,0.05404419578681562,835,306,529,found_vs_notfound,1.0,False,False
boostnsift,concept__serialization,-0.05780225088789691,0.09508396927553953,835,306,529,found_vs_notfound,1.0,False,False
boostnsift,concept__string_manipulation,0.08652250152830329,0.012379694461627243,835,306,529,found_vs_notfound,1.0,False,False
buglocator,summary_chars,0.35919344283985205,7.872967995226388e-27,835,312,523,found_vs_notfound,3.1964250060619135e-24,True,True
buglocator,description_chars,-0.07733672614029566,0.025433744951077555,835,312,523,found_vs_notfound,1.0,False,False
buglocator,n_tokens,-0.03257897597987122,0.34708762020073,835,312,523,found_vs_notfound,1.0,False,False
buglocator,n_words,-0.011316810242647864,0.7440194066400992,835,312,523,found_vs_notfound,1.0,False,False
buglocator,n_sentences,-0.0690593169829066,0.04604767420065313,835,312,523,found_vs_notfound,1.0,False,False
buglocator,flesch_reading_ease,0.20596056224168652,1.888542129999691e-09,835,312,523,found_vs_notfound,5.948907709499027e-07,True,True
buglocator,smog_index,-0.041118744225622145,0.2352653509896604,835,312,523,found_vs_notfound,1.0,False,False
buglocator,gunning_fog,-0.025072995554171033,0.46934397467591343,835,312,523,found_vs_notfound,1.0,False,False
buglocator,coleman_liau_index,-0.22572379909032486,4.162764467560111e-11,835,312,523,found_vs_notfound,1.352898451957036e-08,True,True
