feature,all_n,none_n,all_median,none_median,all_mean,none_mean,median_diff,u_statistic,p_value,cliffs_delta,effect_size,pval_adj,reject,significant,abs_delta,practically_significant
technical_completeness,95,203,0.7,0.3,0.5800000000000002,0.3673234811165845,0.39999999999999997,13135.5,3.7415428242738886e-07,0.3622504537205082,medium,1.2721245602531221e-05,True,True,0.3622504537205082,True
z_actionability,95,203,0.99124070716193,0.6974858324629156,0.9335696348284233,0.5018300432601556,0.2937548746990144,13106.0,5.844550662796434e-07,0.3591910811511537,medium,1.9287017187228234e-05,True,True,0.3591910811511537,True
z_reproducibility,95,203,0.1240347345892083,0.5423261445466404,0.0776811871750447,0.4503511508394964,-0.4182914099574321,6280.5,1.235292260992606e-06,-0.34866476536168006,medium,3.9529352351763395e-05,True,True,0.34866476536168006,True
z_clarity,95,203,1.2163503593625116,1.0493443645942062,1.2538136931845487,0.8703122086763705,0.16700599476830535,12851.0,3.6842257320536654e-06,0.3327456572465647,medium,0.00011421099769366363,True,True,0.3327456572465647,True
num_versions,95,203,-0.0494572680454745,-0.3124943305803233,-0.039766428899453796,-0.14534269970842434,0.26303706253484876,12493.5,1.0796505293321165e-05,0.29567021000777804,small,0.00032389515879963494,True,True,0.29567021000777804,True
z_root_cause_evidence,95,203,-0.7808688094430304,-1.3342487699899823,-0.8615933521313547,-1.2131035245824902,0.5533799605469519,12327.5,0.00010744467211932539,0.2784547575836142,small,0.0030084508193411108,True,True,0.2784547575836142,True
num_causal_markers,95,203,-0.1531279935599871,-0.4554019288379759,0.08550932376474091,-0.05931884123233538,0.30227393527798885,12077.0,0.0003464452869895434,0.2524760176302826,small,0.009354022748717673,True,True,0.2524760176302826,True
spec_reasoning_product,95,203,10.0,5.0,10.926315789473684,7.783251231527093,5.0,11926.5,0.0009321309411783335,0.23686803214933885,small,0.02423540447063667,True,True,0.23686803214933885,True
cohens_kappa,95,203,0.7113402061855669,0.6257309941520469,0.6619196413350049,0.5949208689526002,0.08560921203352001,11872.0,0.0013017742112100051,0.23121597096188748,small,0.032544355280250126,True,True,0.23121597096188748,True
quality_composite,95,203,0.7,0.65,0.6721052631578948,0.5615763546798029,0.04999999999999993,11699.5,0.002945978455640762,0.21332641949701842,small,0.07070348293537829,False,False,0.21332641949701842,False
percent_agreement,95,203,0.8958333333333334,0.8541666666666666,0.855701754385965,0.8286124794745483,0.04166666666666674,11450.0,0.008943841272051731,0.1874513870884107,small,0.1967645079851381,False,False,0.1874513870884107,False
z_reasoning_quality,95,203,0.7456011350793256,-0.259160527674408,0.32369136775797613,0.032217471169938096,1.0047616627537335,11372.0,0.012611306882859875,0.17936219859994815,small,0.26483744454005737,False,False,0.17936219859994815,False
buggy_vocab_size,94,203,277.0,210.0,317.43617021276594,258.85221674876846,67.0,11249.0,0.013120446608429393,0.17901687454145268,small,0.26483744454005737,False,False,0.17901687454145268,False
z_impact_scope,95,203,-0.0839181358296688,-0.2487592975524973,-0.14119467195022764,-0.24392600783024587,0.16484116172282848,11254.0,0.020103528977106884,0.16712470832253046,small,0.3618635215879239,False,False,0.16712470832253046,False
jira_num_attachments,95,203,0.0,0.0,0.4105263157894737,0.12315270935960591,0.0,11236.0,8.724270332832912e-05,0.16525797251750066,small,0.0025300383965215444,True,True,0.16525797251750066,False
num_exception_types,95,203,-0.5251530779927517,-0.5251530779927517,0.18004151577383085,-0.14713340547210715,0.0,11143.5,0.00402050798564597,0.15566502463054188,small,0.09247168366985731,False,False,0.15566502463054188,False
z_technical_context,95,203,-0.2964997266644406,-0.0581238193719095,-0.25003347708282947,-0.12029638620514643,-0.23837590729253108,8378.5,0.06829520998445446,-0.13108633653098262,negligible,1.0,False,False,0.13108633653098262,False
semantic_coherence,95,203,-0.1670358525082561,-0.1064783668376306,-0.14642309952178859,0.21950608996265752,-0.060557485670625494,8480.5,0.09379964443900461,-0.120508166969147,negligible,1.0,False,False,0.120508166969147,False
causal_consistency,95,203,0.8441893410782402,0.834775978400692,0.846824908218863,0.8086853640608193,0.00941336267754822,10741.5,0.11302664443569692,0.11397459165154265,negligible,1.0,False,False,0.11397459165154265,False
num_EB,95,203,0.2959479588785432,-0.673136533919824,0.05112661332948204,-2.858571997289982e-05,0.9690844927983672,10564.0,0.14246200286369298,0.09556650246305419,negligible,1.0,False,False,0.09556650246305419,False
semantic_entropy,95,203,0.2295608233996027,0.3398240698411817,0.15598356062243987,-0.1359384603507997,-0.11026324644157898,10526.5,0.2024444572305959,0.09167746953590873,negligible,1.0,False,False,0.09167746953590873,False
stacktrace_depth,95,203,-0.2020454871191189,-0.2020454871191189,0.03419456457520577,-0.05622634530762708,0.0,10441.5,0.014641909584761631,0.08286232823437906,negligible,0.278196282110471,False,False,0.08286232823437906,False
specificity_repro_gap,95,203,0.0,0.0,-0.07368421052631578,0.04926108374384237,0.0,8888.5,0.20505350285838453,-0.07819548872180451,negligible,1.0,False,False,0.07819548872180451,False
exception_user_frames,95,203,-0.2073567129463963,-0.2073567129463963,0.036066912039162326,-0.07591348990569109,0.0,10392.0,0.024604341997820665,0.07772880477054706,negligible,0.4182738139629513,False,False,0.07772880477054706,False
num_buggy_files,94,203,1.0,1.0,1.372340425531915,1.206896551724138,0.0,10128.5,0.19691365231075963,0.06157635467980296,negligible,1.0,False,False,0.06157635467980296,False
report_vocab_size,94,203,73.0,71.0,79.37234042553192,83.1576354679803,2.0,10096.5,0.4200425871479928,0.058222408552562624,negligible,1.0,False,False,0.058222408552562624,False
fog,95,202,11.65,10.96,11.46663157894737,11.592140924089392,0.6899999999999995,10093.5,0.47066304135540404,0.051954142782699324,negligible,1.0,False,False,0.051954142782699324,False
num_env_mentions,95,203,-0.2192296649910203,-0.2192296649910203,-0.1141252992871915,0.09228655848256113,0.0,9184.0,0.1185296747588157,-0.047549909255898366,negligible,1.0,False,False,0.047549909255898366,False
num_temporal_markers,95,203,-0.4635308650875505,-0.4635308650875505,-0.05337727376140643,0.005665087770490639,0.0,10097.5,0.41239503534427113,0.047186932849364795,negligible,1.0,False,False,0.047186932849364795,False
lix,95,202,51.65,50.745,51.84526315789472,52.09028371143245,0.9050000000000011,9840.5,0.7226603273883601,0.025586242834809796,negligible,1.0,False,False,0.025586242834809796,False
smog,95,202,12.2,12.2,12.425263157894735,12.476758669924804,0.0,9356.5,0.7302091463391271,-0.024856696195935384,negligible,1.0,False,False,0.024856696195935384,False
technical_consistency,95,203,0.7,0.7,0.7105263157894738,0.6857142857142859,0.0,9507.0,0.8431524680663225,-0.014052372310085558,negligible,1.0,False,False,0.014052372310085558,False
quality_std,95,203,0.1914854215512676,0.1914854215512676,0.1958488351089963,0.2035656020469732,0.0,9522.5,0.862622253527774,-0.01244490536686544,negligible,1.0,False,False,0.01244490536686544,False
num_OB,95,203,-0.2886514946017978,-0.0777818550633016,-0.09109993756046979,0.01570714768775583,-0.2108696395384962,9529.5,0.8703893595663776,-0.011718952553798288,negligible,1.0,False,False,0.011718952553798288,False
