feature,all_n,none_n,all_median,none_median,all_mean,none_mean,median_diff,u_statistic,p_value,cliffs_delta,effect_size,pval_adj,reject,significant,abs_delta,practically_significant
num_versions,126,132,-0.0494572680454745,-0.3124943305803233,-0.05780765098308877,-0.15307792904405132,0.26303706253484876,10579.0,7.116938798146069e-05,0.2721260221260221,small,0.002135081639443821,True,True,0.2721260221260221,True
num_causal_markers,126,132,-0.1531279935599871,-0.4554019288379759,0.03879196534667246,-0.1073289124572615,0.30227393527798885,10461.5,0.00026276621427793605,0.257996632996633,small,0.007620220214060145,True,True,0.257996632996633,True
buggy_vocab_size,124,132,275.0,200.0,321.10483870967744,242.8560606060606,75.0,10143.0,0.0009399136880695597,0.23936950146627567,small,0.025377669577878112,True,True,0.23936950146627567,True
z_root_cause_evidence,126,132,-0.8064595518904369,-1.2830806769808074,-0.8962013512803301,-1.2044082415337387,0.47662112509037047,10274.5,0.0010814971499734647,0.2355098605098605,small,0.02811892589931008,True,True,0.2355098605098605,True
z_impact_scope,126,132,-0.09931300138247476,-0.3162277660168379,-0.1288840192270734,-0.2765973811265026,0.21691476463436313,10106.5,0.002807943730035888,0.2153078403078403,small,0.0701985932508972,False,False,0.2153078403078403,False
semantic_coherence,126,132,-0.1906266712693431,-0.02630186504273085,-0.18459234503876523,0.3551602851217978,-0.16432480622661225,6526.0,0.0028177229765796448,-0.21524771524771524,small,0.0701985932508972,False,False,0.21524771524771524,False
cohens_kappa,126,132,0.7123253931951725,0.629692451903763,0.6664906889775036,0.6024815926132809,0.08263294129140952,10008.0,0.004754105163110974,0.20346320346320346,small,0.1093444187515524,False,False,0.20346320346320346,False
quality_composite,126,132,0.7,0.6000000000000001,0.6436507936507937,0.5477272727272727,0.09999999999999987,9852.0,0.010212578671314077,0.1847041847041847,small,0.2246767307689097,False,False,0.1847041847041847,False
spec_reasoning_product,126,132,9.0,5.0,10.142857142857142,7.492424242424242,4.0,9833.0,0.010960129273711301,0.18241943241943243,small,0.2301627147479373,False,False,0.18241943241943243,False
percent_agreement,126,132,0.8958333333333334,0.8541666666666666,0.8591269841269841,0.8300189393939394,0.04166666666666674,9716.5,0.019108533665636078,0.1684102934102934,small,0.3821706733127216,False,False,0.1684102934102934,False
z_reasoning_quality,126,132,0.75076504054889,-0.29405282421217127,0.30952654743913094,0.023283298471467182,1.0448178647610613,9679.0,0.022943425278107537,0.1639009139009139,small,0.4359250802840432,False,False,0.1639009139009139,False
jira_num_attachments,126,132,0.0,0.0,0.3492063492063492,0.09848484848484848,0.0,9558.0,0.0005762355593212117,0.14935064935064934,small,0.016134595660993928,True,True,0.14935064935064934,False
z_technical_context,126,132,-0.2728030878801416,-0.0882743890059664,-0.2475349608316947,-0.11594014498926448,-0.18452869887417522,7269.5,0.0807965641440472,-0.12584175084175084,negligible,1.0,False,False,0.12584175084175084,False
fog,126,131,11.655000000000001,10.54,11.736349206349209,11.39211582098023,1.115000000000002,9217.5,0.10561352260872713,0.1168665939658306,negligible,1.0,False,False,0.1168665939658306,False
num_exception_types,126,132,-0.5251530779927517,-0.5251530779927517,0.10321295613548023,-0.11913194824835571,0.0,9217.0,0.05168791704448368,0.10834535834535834,negligible,0.8786945897562226,False,False,0.10834535834535834,False
lix,126,131,51.845,49.96,52.47563492063492,51.41753844239462,1.884999999999998,9091.0,0.15976129142091766,0.10153883436326185,negligible,1.0,False,False,0.10153883436326185,False
num_buggy_files,124,132,1.0,1.0,1.346774193548387,1.1818181818181819,0.0,8813.5,0.09892690597072182,0.07691837732160313,negligible,1.0,False,False,0.07691837732160313,False
causal_consistency,126,132,0.8578338189214544,0.8520654261023412,0.8467278752143612,0.8174162460928454,0.005768392819113233,8899.0,0.33093364188344465,0.0701058201058201,negligible,1.0,False,False,0.0701058201058201,False
specificity_repro_gap,126,132,0.0,0.0,-0.07936507936507936,0.015151515151515152,0.0,7753.0,0.28267824018721066,-0.0677008177008177,negligible,1.0,False,False,0.0677008177008177,False
exception_user_frames,126,132,-0.2073567129463963,-0.2073567129463963,0.03735486772691661,-0.043395675720789326,0.0,8875.0,0.0743200096325244,0.06721981721981722,negligible,1.0,False,False,0.06721981721981722,False
num_env_mentions,126,132,-0.2192296649910203,-0.2192296649910203,-0.08715407316742588,0.2094156648364636,0.0,7759.0,0.04011627748334697,-0.06697931697931699,negligible,0.7220929947002455,False,False,0.06697931697931699,False
num_temporal_markers,126,132,-0.4635308650875505,-0.4635308650875505,-0.0855674586185729,0.00876720977285786,0.0,8834.0,0.2658747711268662,0.06228956228956229,negligible,1.0,False,False,0.06228956228956229,False
semantic_entropy,126,132,0.193157524208076,0.389985557444756,0.056277507955582555,-0.175233473337975,-0.19682803323668,8823.0,0.3978723236253997,0.06096681096681097,negligible,1.0,False,False,0.06096681096681097,False
stacktrace_depth,126,132,-0.2020454871191189,-0.2020454871191189,0.009852917212613234,-0.03055853736843842,0.0,8807.5,0.09731658416670189,0.0591029341029341,negligible,1.0,False,False,0.0591029341029341,False
num_OB,126,132,-0.2886514946017978,-0.2886514946017978,-0.07945542363106742,-0.08257434687099471,0.0,8763.0,0.45338391412542334,0.05375180375180375,negligible,1.0,False,False,0.05375180375180375,False
smog,126,131,12.3,12.0,12.457936507936507,12.233732919589356,0.3000000000000007,8655.5,0.4996814697975266,0.04877014418999152,negligible,1.0,False,False,0.04877014418999152,False
num_EB,126,132,0.2959479588785432,-0.673136533919824,0.011375528453625848,0.04633528649108498,0.9690844927983672,8664.5,0.5236999916672744,0.04190716690716691,negligible,1.0,False,False,0.04190716690716691,False
report_vocab_size,124,132,72.0,70.5,77.21774193548387,81.60606060606061,1.5,8468.5,0.6314116541361883,0.034762952101661776,negligible,1.0,False,False,0.034762952101661776,False
quality_std,126,132,0.1914854215512676,0.1914854215512676,0.1956270536401067,0.2047324628197977,0.0,8115.5,0.7374930018721195,-0.02411014911014911,negligible,1.0,False,False,0.02411014911014911,False
technical_consistency,126,132,0.75,0.7,0.7206349206349209,0.6878787878787879,0.050000000000000044,8450.5,0.8201139842616701,0.016173641173641173,negligible,1.0,False,False,0.016173641173641173,False
