tool_a,tool_b,feature,n_a,n_b,median_a,median_b,mean_a,mean_b,median_diff,u_statistic,p_value,cliffs_delta,effect_size,pval_adj,reject,significant,abs_delta,practically_significant
FlexFL,boostnsift,txt_title_avg_word_len,85,9,-0.3969089280843758,-0.3969089280843758,-0.40267129155710085,0.006829718797613139,0.0,315.0,0.19949958183519967,-0.17647058823529413,small,1.0,False,False,0.17647058823529413,False
FlexFL,boostnsift,txt_reasoning_avg_sentence_len,85,9,-0.1307782368282674,-0.5977450889138612,-0.11406814849383193,-0.3253477585305982,0.46696685208559385,448.5,0.39921983844489184,0.17254901960784313,small,1.0,False,False,0.17254901960784313,False
FlexFL,boostnsift,clarity,85,9,-1.7301489453956265,0.2638805499878769,-0.7389989903373557,-0.4561856566783881,-1.9940294953835034,320.0,0.38406241435987154,-0.16339869281045752,small,1.0,False,False,0.16339869281045752,False
FlexFL,boostnsift,num_versions,85,9,-0.3124943305803233,-0.1809757993128989,-0.13301021732124998,-0.10790994860877427,-0.13151853126742438,325.0,0.4088856602211892,-0.1503267973856209,small,1.0,False,False,0.1503267973856209,False
FlexFL,boostnsift,embedding_cluster,85,9,1.0,5.0,3.023529411764706,4.0,-4.0,326.0,0.4447826641104494,-0.1477124183006536,small,1.0,False,False,0.1477124183006536,False
FlexFL,boostnsift,num_negative_modals,85,9,-0.2577319414569243,-0.2577319414569243,-0.1426484274908645,-0.06011378616167012,0.0,330.0,0.1900685278137899,-0.13725490196078433,negligible,1.0,False,False,0.13725490196078433,False
FlexFL,boostnsift,actionability,85,9,-1.6812479388132866,-0.163033776330488,-0.7524580982355744,-0.5004147013266655,-1.5182141624827987,331.5,0.4809052775088085,-0.13333333333333333,negligible,1.0,False,False,0.13333333333333333,False
FlexFL,boostnsift,concept_network_concept_breadth,85,9,-1.610864843126201,0.410786675927473,-0.564362880321946,-0.263097163757085,-2.021651519053674,331.5,0.47720207758803523,-0.13333333333333333,negligible,1.0,False,False,0.13333333333333333,False
FlexFL,boostnsift,repair_difficulty,85,9,1.5143373651357288,0.0684006013983548,0.7148193898927101,0.4700497024365143,1.445936763737374,429.5,0.5105495272333199,0.12287581699346405,negligible,1.0,False,False,0.12287581699346405,False
FlexFL,boostnsift,embedding_cluster_separation,85,9,0.4269547255843476,0.4774991662768864,0.32906331247938053,-0.03236611868078162,-0.05054444069253877,429.0,0.5544394032574526,0.12156862745098039,negligible,1.0,False,False,0.12156862745098039,False
FlexFL,boostnsift,actionability_depth_product,85,9,-1.4274451926160137,-0.7612597790150608,-0.7142349262902878,-0.4405038391331206,-0.6661854136009528,336.5,0.5274688121653813,-0.12026143790849673,negligible,1.0,False,False,0.12026143790849673,False
FlexFL,boostnsift,num_EB,85,9,-0.673136533919824,-0.673136533919824,-0.06888385017495975,-0.3501083696537016,0.0,427.5,0.5118141722286758,0.11764705882352941,negligible,1.0,False,False,0.11764705882352941,False
FlexFL,boostnsift,clarity_specificity_gap,85,9,-0.4497603897317977,-0.4497603897317977,-0.22510440243804825,0.021739830514343046,0.0,338.0,0.3098919305141916,-0.11633986928104575,negligible,1.0,False,False,0.11633986928104575,False
FlexFL,boostnsift,embedding_sparsity,85,9,0.1143896449012451,0.1143896449012451,0.10247150810181768,-0.1268107427061758,0.0,421.0,0.624736538934955,0.10065359477124183,negligible,1.0,False,False,0.10065359477124183,False
FlexFL,boostnsift,txt_reasoning_avg_word_len,85,9,-0.4001908719618544,-0.2918644426740221,-0.29366382894961307,-0.0491659432706185,-0.10832642928783226,344.0,0.6253388642401827,-0.10065359477124183,negligible,1.0,False,False,0.10065359477124183,False
