feature,none_count,all_count,none_median,all_median,none_mean,all_mean,none_std,all_std,u_statistic,p_value,cliffs_delta,effect_size,median_diff,mean_diff,pval_adj,reject,significant,abs_delta
txt_reasoning_word_count,142,306,-0.2898540184061612,-0.0520275146041847,-0.15363414298906675,0.11740443908480502,0.9892214260684596,0.9368819699808256,18114.5,0.004567211878040262,-0.16622940255914573,small,0.2378265038019765,0.27103858207387177,0.1415835682192481,False,False,0.16622940255914573
txt_reasoning_avg_words_per_line,142,306,-0.2898540184061612,-0.0520275146041847,-0.15363414298906675,0.11740443908480502,0.9892214260684596,0.9368819699808256,18114.5,0.004567211878040262,-0.16622940255914573,small,0.2378265038019765,0.27103858207387177,0.1415835682192481,False,False,0.16622940255914573
txt_likely_impacted_code_concepts_avg_word_len,142,306,-0.1462390483573012,-0.1462390483573012,0.13357212550763226,-0.07071708978746402,0.7560315731906309,0.9377756100761193,25273.0,0.005228114447983882,0.16326060940808249,small,0.0,-0.20428921529509628,0.15161531899153258,False,False,0.16326060940808249
txt_fine_grained_reasoning_has_code_like,142,306,0.0,0.0,0.056338028169014086,0.20915032679738563,0.2313895088043898,0.4073681183955597,18406.0,4.2670065052982915e-05,-0.15281229862837153,small,0.0,0.15281229862837153,0.0014507822118014191,True,True,0.15281229862837153
txt_fine_grained_reasoning_avg_words_per_line,142,306,-0.0742332353615064,0.078755056804847,-0.1140963819118943,0.1237516133243628,0.9474171638400004,0.9639886267184874,18789.0,0.021111715870352335,-0.1351836509251588,negligible,0.1529882921663534,0.2378479952362571,0.570016328499513,False,False,0.1351836509251588
txt_reasoning_has_code_like,142,306,0.0,0.0,0.02112676056338028,0.12418300653594772,0.14431593883136795,0.3303304145734125,19487.0,0.00043946581095840134,-0.10305624597256743,negligible,0.0,0.10305624597256743,0.014502371761627244,True,True,0.10305624597256743
txt_title_uniq_word_ratio,142,306,0.2980059992364836,0.2980059992364836,0.09014980671917412,-0.07198833392900379,0.9477632057724396,1.0342689530666236,23182.0,0.04013739766717033,0.06701647795268342,negligible,0.0,-0.16213814064817791,1.0,False,False,0.06701647795268342
txt_fine_grained_reasoning_uniq_word_ratio,142,306,0.0387216792692602,-0.03384888324654875,0.02530160229686935,-0.03713734840290881,1.0309953008512758,0.9048578096765384,23034.0,0.30509862670006105,0.06020436343551505,negligible,-0.07257056251580896,-0.06243895069977816,1.0,False,False,0.06020436343551505
txt_likely_impacted_code_concepts_uniq_word_ratio,142,306,0.3487217657567034,0.3487217657567034,0.1895905480762299,0.016557387534336596,0.6909678665778222,0.9928986026627636,22996.0,0.0513862663067969,0.05845530700543128,negligible,0.0,-0.17303316054189333,1.0,False,False,0.05845530700543128
txt_fine_grained_reasoning_avg_sentence_len,142,306,-0.0209813665071378,-0.0209813665071378,-0.0378866666615102,0.035550750018793466,0.8978294754409705,1.0386033043186804,20601.5,0.37771994994517577,-0.0517582619902421,negligible,0.0,0.07343741668030367,1.0,False,False,0.0517582619902421
txt_fine_grained_reasoning_line_count,142,306,0.1683006926685367,0.1683006926685367,-0.21895580010674048,0.06846332525007377,1.4939562845324128,0.7758935827122492,20704.0,0.007852971689718697,-0.047040412409095095,negligible,0.0,0.28741912535681424,0.21988320731212352,False,False,0.047040412409095095
txt_fine_grained_reasoning_digit_density,142,306,-0.2403639171593841,-0.2403639171593841,-0.03704591412800402,0.03524400486251098,0.886019829861413,1.0198886476076923,20737.0,0.1524662398044788,-0.045521494982969715,negligible,0.0,0.07228991899051501,1.0,False,False,0.045521494982969715
txt_likely_impacted_code_concepts_digit_density,142,306,-0.1486940122073022,-0.1486940122073022,-0.1292312015316909,0.0880221636760903,0.23192615616623696,1.255643938381316,20951.5,0.044019728849048916,-0.03564853171315475,negligible,0.0,0.2172533652077812,1.0,False,False,0.03564853171315475
txt_reasoning_uniq_word_ratio,142,306,-0.0245647817369165,0.0393437685073736,-0.05367098484231172,-0.0014330865798871872,0.9868124589956803,0.9531181088546232,21070.0,0.6071405844602937,-0.030194237319340882,negligible,0.0639085502442901,0.05223789826242453,1.0,False,False,0.030194237319340882
txt_title_hedge_density,142,306,-0.1284244317598414,-0.1284244317598414,-0.08010484227484405,0.13163358868086,0.5757943620562905,1.4400307616971524,21166.5,0.1019760529647678,-0.025752554542943937,negligible,0.0,0.21173843095570405,1.0,False,False,0.025752554542943937
txt_title_hedge_count,142,306,-0.1305847431833189,-0.1305847431833189,-0.07573652358670356,0.12393967455260844,0.6535919685816467,1.3870307894718759,21169.0,0.10348309751155282,-0.025637485040964744,negligible,0.0,0.199676198139312,1.0,False,False,0.025637485040964744
txt_reasoning_digit_density,142,306,-0.2000607604811334,-0.2000607604811334,0.057305848685848454,0.044310018237003784,1.356609345146156,0.9163254356644644,21207.0,0.38834526334116415,-0.02388842861088097,negligible,0.0,-0.01299583044884467,1.0,False,False,0.02388842861088097
txt_likely_impacted_code_concepts_has_code_like,142,306,0.0,0.0,0.007042253521126761,0.026143790849673203,0.08391813582966891,0.15982418283957042,21311.0,0.18100312589305168,-0.019101537328546442,negligible,0.0,0.019101537328546442,1.0,False,False,0.019101537328546442
txt_title_has_code_like,142,306,0.0,0.0,0.0,0.016339869281045753,0.0,0.12698651862865395,21371.0,0.12652573601614642,-0.016339869281045753,negligible,0.0,0.016339869281045753,1.0,False,False,0.016339869281045753
txt_reasoning_avg_sentence_len,142,306,-0.0140365238068689,-0.0140365238068689,0.017615278667242624,-0.03129465265528079,0.9567756291823092,1.098826142531149,21997.5,0.8315670641872882,0.012496547914940623,negligible,0.0,-0.048909931322523414,1.0,False,False,0.012496547914940623
txt_reasoning_exclaim_density,142,306,-0.0346271680532221,-0.0346271680532221,0.16899033423157028,-0.03462716805322209,2.426382572392705,6.95025983110535e-18,21879.0,0.1434207146283713,0.007042253521126761,negligible,0.0,-0.20361750228479236,1.0,False,False,0.007042253521126761
txt_title_question_density,142,306,-0.0586287119753727,-0.0586287119753727,-0.05862871197537267,-0.013633331001626161,2.7853825748051227e-17,0.7870977058444606,21655.0,0.49877621029068064,-0.0032679738562091504,negligible,0.0,0.04499538097374651,1.0,False,False,0.0032679738562091504
txt_likely_impacted_code_concepts_line_count,142,306,0.0,0.0,0.0,0.0,0.0,0.0,21726.0,1.0,0.0,negligible,0.0,0.0,1.0,False,False,0.0
txt_title_exclaim_density,142,306,0.0,0.0,0.0,0.0,0.0,0.0,21726.0,1.0,0.0,negligible,0.0,0.0,1.0,False,False,0.0
txt_fine_grained_reasoning_question_density,142,306,0.0,0.0,0.0,0.0,0.0,0.0,21726.0,1.0,0.0,negligible,0.0,0.0,1.0,False,False,0.0
txt_title_line_count,142,306,0.0,0.0,0.0,0.0,0.0,0.0,21726.0,1.0,0.0,negligible,0.0,0.0,1.0,False,False,0.0
txt_likely_impacted_code_concepts_hedge_count,142,306,0.0,0.0,0.0,0.0,0.0,0.0,21726.0,1.0,0.0,negligible,0.0,0.0,1.0,False,False,0.0
txt_likely_impacted_code_concepts_hedge_density,142,306,0.0,0.0,0.0,0.0,0.0,0.0,21726.0,1.0,0.0,negligible,0.0,0.0,1.0,False,False,0.0
txt_reasoning_question_density,142,306,0.0,0.0,0.0,0.0,0.0,0.0,21726.0,1.0,0.0,negligible,0.0,0.0,1.0,False,False,0.0
txt_likely_impacted_code_concepts_question_density,142,306,0.0,0.0,0.0,0.0,0.0,0.0,21726.0,1.0,0.0,negligible,0.0,0.0,1.0,False,False,0.0
txt_likely_impacted_code_concepts_exclaim_density,142,306,0.0,0.0,0.0,0.0,0.0,0.0,21726.0,1.0,0.0,negligible,0.0,0.0,1.0,False,False,0.0
txt_fine_grained_reasoning_exclaim_density,142,306,-0.0351147493610311,-0.0351147493610311,-0.0351147493610311,-0.0351147493610311,0.0,0.0,21726.0,1.0,0.0,negligible,0.0,0.0,1.0,False,False,0.0
txt_reasoning_line_count,142,306,0.0,0.0,0.0,0.0,0.0,0.0,21726.0,1.0,0.0,negligible,0.0,0.0,1.0,False,False,0.0
