tool,feature,corr,pval,n,n_found,n_not_found,analysis,pval_adj,reject,practically_significant
locus,has_enumeration,0.06366097068215819,0.06596222202643773,835,281,554,found_vs_notfound,1.0,False,False
locus,num_causal_markers,-0.0025671656465050766,0.94095408586922,835,281,554,found_vs_notfound,1.0,False,False
locus,num_temporal_markers,0.0034508637974630663,0.9206870289767928,835,281,554,found_vs_notfound,1.0,False,False
locus,causal_density,0.10663680904518572,0.002031403254933083,835,281,554,found_vs_notfound,0.2620510198863677,False,False
locus,temporal_density,0.005014392154408066,0.8849622981467494,835,281,554,found_vs_notfound,1.0,False,False
locus,num_os_mentions,0.04392203272551359,0.20483446345329895,835,281,554,found_vs_notfound,1.0,False,False
locus,num_browser_mentions,-0.08896433802442891,0.010111392283205957,835,281,554,found_vs_notfound,1.0,False,False
locus,num_env_mentions,-0.038035888790095694,0.27227009342152747,835,281,554,found_vs_notfound,1.0,False,False
locus,num_versions,0.11344355545894501,0.0010241684857015226,835,281,554,found_vs_notfound,0.13826274556970555,False,False
locus,has_os_info,0.04113963544229838,0.23502734521142957,835,281,554,found_vs_notfound,1.0,False,False
locus,has_version_info,0.2590340100569083,2.8692037105200844e-14,835,281,554,found_vs_notfound,4.76287815946334e-12,True,True
locus,num_exception_types,0.018060922965755156,0.6022582839637682,835,281,554,found_vs_notfound,1.0,False,False
locus,stacktrace_depth,-0.005124949652239658,0.8824441437610504,835,281,554,found_vs_notfound,1.0,False,False
locus,num_caused_by,-0.03876245286563555,0.2632098543595178,835,281,554,found_vs_notfound,1.0,False,False
locus,num_modal_verbs,-0.03227058094412015,0.35167348504074564,835,281,554,found_vs_notfound,1.0,False,False
locus,num_negative_modals,-0.041560517508404726,0.2302686030304095,835,281,554,found_vs_notfound,1.0,False,False
locus,modal_density,-0.0034466430289405263,0.9207837180721917,835,281,554,found_vs_notfound,1.0,False,False
locus,redundancy,0.015090009084084758,0.6632590394414194,835,281,554,found_vs_notfound,1.0,False,False
locus,ambiguity,-0.053583421673807176,0.12182508612291602,835,281,554,found_vs_notfound,1.0,False,False
locus,actionability,0.3443549907247335,1.1730091282452981e-24,835,281,554,found_vs_notfound,2.2287173436660663e-22,True,True
locus,clarity,0.329442317225245,1.3757367559694454e-22,835,281,554,found_vs_notfound,2.5313556309837796e-20,True,True
locus,specificity,0.3195810357386444,2.7889700438859604e-21,835,281,554,found_vs_notfound,5.048035779433588e-19,True,True
locus,expected_observed_alignment,0.3199462119032642,2.4997929246043485e-21,835,281,554,found_vs_notfound,4.549623122779914e-19,True,True
locus,technical_depth,0.29677952447758016,1.9328025421641136e-18,835,281,554,found_vs_notfound,3.3437483979439165e-16,True,True
locus,hidden_s2r_present,-0.14254507242895942,3.565160797106561e-05,835,281,554,found_vs_notfound,0.005098179939862382,True,False
locus,causal_reasoning_quality,0.3441513456755435,1.254079055696655e-24,835,281,554,found_vs_notfound,2.370209415266678e-22,True,True
locus,contradiction_present,-0.024661259451893267,0.4766744176078113,835,281,554,found_vs_notfound,1.0,False,False
locus,repair_difficulty,-0.3910523709760617,6.70693013306429e-32,835,281,554,found_vs_notfound,1.3279721663467295e-29,True,True
locus,description_length,0.1441038899366457,2.9192641662020458e-05,835,281,554,found_vs_notfound,0.004203740399330946,True,False
locus,confidence,0.30956672445887146,5.294307640651425e-20,835,281,554,found_vs_notfound,9.265038371139993e-18,True,True
locus,fine_grained_confidence,0.3259731523713682,1.481917078937906e-21,812,276,536,found_vs_notfound,2.711908254456368e-19,True,True
locus,has_OB,0.09632454825463928,0.005340572039693116,835,281,554,found_vs_notfound,0.6675715049616395,False,False
locus,has_EB,0.012391382115310596,0.7206851540353971,835,281,554,found_vs_notfound,1.0,False,False
locus,missing_OB,-0.09632454825463926,0.005340572039693116,835,281,554,found_vs_notfound,0.6675715049616395,False,False
locus,missing_EB,-0.012391382115310623,0.7206851540353971,835,281,554,found_vs_notfound,1.0,False,False
locus,num_OB,-0.08372154661618947,0.015525889888873523,835,281,554,found_vs_notfound,1.0,False,False
locus,num_EB,0.014280925729325399,0.6802883460489065,835,281,554,found_vs_notfound,1.0,False,False
