project,bug_id,tool,detected,rank,mrr,map,duration_seconds,execution_timestamp,comparison_timestamp,cpu_avg_percent,cpu_max_percent,memory_avg_bytes,memory_max_bytes,memory_limit_bytes,network_rx_total_bytes,network_tx_total_bytes,disk_read_total_bytes,disk_write_total_bytes,top@1,top@5,top@10
JacksonCore,9,locus,Yes,1,1.000000,0.916667,0.24605321884155273,2026-07-26T18:56:06.695467,2026-08-03T08:48:44.802201,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,1,1
JacksonCore,10,BRaIn,Yes,1.0,1.0,1.0,N/A,2026-08-07T16:33:38.077290,2026-08-07T16:33:38.077290,,,,,,,,,,1,1,1
JacksonCore,10,FlexFL,Yes,2,0.500000,0.250000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,1,1
JacksonCore,10,bluir,No,N/A,0.000000,0.000000,5.76951003074646,2026-07-23T12:09:32.477159,2026-08-02T09:17:13.765689,404.6,404.6,283430092.0,283430092,134861973094,486,0,0,0,0,0,0
JacksonCore,10,boostnsift,No,N/A,0.000000,0.000000,9.27955174446106,2026-07-23T12:09:38.027743,2026-08-02T09:17:13.765689,20.07,40.14,27257733.0,54515466,134861973094,266,0,0,0,0,0,0
JacksonCore,10,buglocator,Yes,1,1.000000,1.000000,9.274377584457397,2026-08-02T12:53:34.152168,2026-08-03T08:48:44.802201,614.6,614.6,308700774.0,308700774,134861973094,486,0,1560000,0,1,1,1
JacksonCore,10,locus,Yes,3,0.333333,0.333333,38.34749245643616,2026-07-26T18:51:34.390541,2026-08-03T08:48:44.802201,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,1,1
JacksonCore,11,BRaIn,Yes,5.0,0.2,0.2,N/A,2026-08-07T16:33:38.077290,2026-08-07T16:33:38.077290,,,,,,,,,,0,1,1
JacksonCore,11,FlexFL,Yes,1,1.000000,1.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,1,1
JacksonCore,11,bluir,No,N/A,0.000000,0.000000,6.27804708480835,2026-07-23T12:09:49.962891,2026-08-02T09:17:13.765689,456.57,456.57,934595788.0,934595788,134861973094,426,0,0,N/A,0,0,0
JacksonCore,11,boostnsift,No,N/A,0.000000,0.000000,10.085692882537842,2026-07-23T12:10:00.813325,2026-08-02T09:17:13.765689,1.415,2.83,11413749.5,22827499,134861973094,486,0,0,0,0,0,0
JacksonCore,11,buglocator,Yes,4,0.250000,0.250000,9.409122943878174,2026-08-02T12:53:38.917062,2026-08-03T08:48:44.802201,708.61,708.61,340158054.0,340158054,134861973094,486,0,0,0,0,1,1
JacksonCore,11,locus,Yes,13,0.076923,0.076923,0.24416255950927734,2026-07-26T18:51:37.780301,2026-08-03T08:48:44.802201,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0
JacksonCore,12,BRaIn,Yes,1.0,1.0,1.0,N/A,2026-08-07T16:33:38.077290,2026-08-07T16:33:38.077290,,,,,,,,,,1,1,1
JacksonCore,12,FlexFL,Yes,2,0.500000,0.071429,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,1,1
JacksonCore,12,bluir,Yes,1,1.000000,1.000000,5.707509517669678,2026-07-23T12:10:14.215721,2026-08-02T09:17:13.765689,412.11,412.11,301989888.0,301989888,134861973094,486,0,0,0,1,1,1
JacksonCore,12,boostnsift,Yes,38,0.026316,0.026316,9.254849910736084,2026-07-23T12:10:19.765429,2026-08-02T09:17:13.765689,27.88,55.76,33496760.0,66993520,134861973094,266,0,0,0,0,0,0
JacksonCore,12,buglocator,Yes,3,0.333333,0.416667,9.593079090118408,2026-08-02T12:53:51.705786,2026-08-03T08:48:44.802201,660.51,660.51,363646156.0,363646156,134861973094,486,0,0,0,0,1,1
JacksonCore,12,locus,Yes,7,0.142857,0.196429,7.99236536026001,2026-08-02T12:53:45.345839,2026-08-03T08:48:44.802201,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,1
JacksonCore,13,BRaIn,Yes,3.0,0.3333333333333333,0.3333333333333333,N/A,2026-08-07T16:33:38.077290,2026-08-07T16:33:38.077290,,,,,,,,,,0,1,1
JacksonCore,13,FlexFL,No,N/A,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0
JacksonCore,13,bluir,Yes,25,0.040000,0.040000,11.246010780334473,2026-07-23T12:10:40.740980,2026-08-02T09:17:13.765689,237.49,434.44,471439769.0,503945625,134861973094,736,0,0,0,0,0,0
JacksonCore,13,boostnsift,Yes,77,0.012987,0.012987,18.67135715484619,2026-07-23T12:10:52.459181,2026-08-02T09:17:13.765689,49.596666666666664,119.65,235258511.0,352740966,134861973094,806,0,0,0,0,0,0
JacksonCore,13,buglocator,Yes,45,0.022222,0.022222,9.854559183120728,2026-08-02T12:54:03.863610,2026-08-03T08:48:44.802201,589.95,589.95,353999257.0,353999257,134861973094,266,0,0,0,0,0,0
JacksonCore,13,locus,Yes,28,0.035714,0.035714,22.93595290184021,2026-08-02T12:54:11.468942,2026-08-03T08:48:44.802201,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0
JacksonCore,14,BRaIn,Yes,7.0,0.14285714285714285,0.14285714285714285,N/A,2026-08-07T16:33:38.077290,2026-08-07T16:33:38.077290,,,,,,,,,,0,0,1
JacksonCore,14,FlexFL,Yes,5,0.200000,0.066667,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,1,1
JacksonCore,14,bluir,Yes,5,0.200000,0.200000,5.518332242965698,2026-07-23T12:11:04.380754,2026-08-02T09:17:13.765689,422.59,422.59,313838796.0,313838796,134861973094,486,0,0,0,0,1,1
JacksonCore,14,boostnsift,Yes,61,0.016393,0.016393,5.766481399536133,2026-07-23T12:11:06.681176,2026-08-02T09:17:13.765689,2.94,2.94,22806528.0,22806528,134861973094,266,0,0,N/A,0,0,0
JacksonCore,14,buglocator,Yes,2,0.500000,0.500000,9.523315668106079,2026-08-02T12:54:16.588554,2026-08-03T08:48:44.802201,692.04,692.04,369518182.0,369518182,134861973094,486,0,0,0,0,1,1
JacksonCore,14,locus,Yes,1,1.000000,1.000000,0.36402344703674316,2026-07-26T18:52:02.319407,2026-08-03T08:48:44.802201,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,1,1
JacksonCore,15,BRaIn,Yes,10.0,0.1,0.1,N/A,2026-08-07T16:33:38.077290,2026-08-07T16:33:38.077290,,,,,,,,,,0,0,1
JacksonCore,15,FlexFL,Yes,3,0.333333,0.333333,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,1,1
JacksonCore,15,bluir,Yes,1,1.000000,1.000000,5.88872504234314,2026-07-23T12:11:22.058416,2026-08-02T09:17:13.765689,502.43,502.43,536346624.0,536346624,134861973094,266,0,0,N/A,1,1,1
JacksonCore,15,boostnsift,Yes,78,0.012821,0.012821,9.8777174949646,2026-07-23T12:11:32.684320,2026-08-02T09:17:13.765689,1.255,2.51,11513364.0,23026728,134861973094,486,0,0,0,0,0,0
JacksonCore,15,buglocator,Yes,1,1.000000,1.000000,10.016433238983154,2026-08-02T12:54:29.796821,2026-08-03T08:48:44.802201,595.66,595.66,325897420.0,325897420,134861973094,266,0,0,0,1,1,1
JacksonCore,15,locus,Yes,1,1.000000,1.000000,42.34846115112305,2026-08-02T12:54:57.015832,2026-08-03T08:48:44.802201,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,1,1
JacksonCore,16,BRaIn,Yes,2.0,0.5,0.5,N/A,2026-08-07T16:33:38.077290,2026-08-07T16:33:38.077290,,,,,,,,,,0,1,1
JacksonCore,16,FlexFL,Yes,1,1.000000,0.750000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,1,1
JacksonCore,16,bluir,Yes,1,1.000000,1.000000,5.760864019393921,2026-07-23T12:11:46.750814,2026-08-02T09:17:13.765689,406.9,406.9,338585190.0,338585190,134861973094,486,0,0,0,1,1,1
JacksonCore,16,boostnsift,No,N/A,0.000000,0.000000,9.243754863739014,2026-07-23T12:11:52.296679,2026-08-02T09:17:13.765689,13.71,27.42,20473446.0,40946892,134861973094,266,0,0,0,0,0,0
JacksonCore,16,buglocator,Yes,1,1.000000,1.000000,12.716965436935425,2026-08-02T12:55:12.927015,2026-08-03T08:48:44.802201,685.02,685.02,342045491.0,342045491,134861973094,266,0,0,0,1,1,1
JacksonCore,16,locus,Yes,1,1.000000,1.000000,44.4044086933136,2026-08-02T12:55:17.048349,2026-08-03T08:48:44.802201,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,1,1
JacksonCore,17,BRaIn,No,,0.0,0.0,N/A,2026-08-07T16:33:38.077290,2026-08-07T16:33:38.077290,,,,,,,,,,0,0,0
JacksonCore,17,FlexFL,Yes,1,1.000000,1.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,1,1
JacksonCore,17,bluir,Yes,1,1.000000,1.000000,6.19779109954834,2026-07-23T12:12:04.928716,2026-08-02T09:17:13.765689,515.72,515.72,654101708.0,654101708,134861973094,516,0,0,0,1,1,1
JacksonCore,17,boostnsift,Yes,96,0.010417,0.010417,9.117804050445557,2026-07-23T12:12:14.771341,2026-08-02T09:17:13.765689,1.18,2.36,11398021.0,22796042,134861973094,486,0,0,0,0,0,0
JacksonCore,17,buglocator,Yes,1,1.000000,1.000000,13.084506273269653,2026-08-02T12:55:29.205522,2026-08-03T08:48:44.802201,649.25,649.25,387973120.0,387973120,134861973094,266,0,0,0,1,1,1
JacksonCore,17,locus,Yes,3,0.333333,0.333333,0.21973609924316406,2026-07-26T18:52:41.827235,2026-08-03T08:48:44.802201,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,1,1
JacksonCore,18,BRaIn,Yes,4.0,0.25,0.25,N/A,2026-08-07T16:33:38.077290,2026-08-07T16:33:38.077290,,,,,,,,,,0,1,1
JacksonCore,18,FlexFL,Yes,1,1.000000,0.555556,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,1,1
JacksonCore,18,bluir,Yes,1,1.000000,0.633333,6.093881607055664,2026-07-24T09:22:34.264682,2026-08-02T09:17:13.765689,470.85,470.85,471544627.0,471544627,134861973094,486,0,0,N/A,1,1,1
JacksonCore,18,boostnsift,Yes,12,0.083333,0.078040,8.995721578598022,2026-07-24T09:22:42.916764,2026-08-02T09:17:13.765689,1.17,2.34,11723079.5,23446159,134861973094,486,0,0,0,0,0,0
JacksonCore,18,buglocator,Yes,2,0.500000,0.476190,11.16805911064148,2026-08-02T12:55:43.365586,2026-08-03T08:48:44.802201,600.32,600.32,336278323.0,336278323,134861973094,266,0,0,0,0,1,1
JacksonCore,18,locus,Yes,2,0.500000,0.588889,30.7874858379364,2026-08-02T12:55:51.043746,2026-08-03T08:48:44.802201,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,1,1
JacksonCore,19,BRaIn,Yes,1.0,1.0,1.0,N/A,2026-08-07T16:33:38.077290,2026-08-07T16:33:38.077290,,,,,,,,,,1,1,1
JacksonCore,19,FlexFL,Yes,1,1.000000,1.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,1,1
JacksonCore,19,bluir,Yes,1,1.000000,1.000000,5.889253854751587,2026-07-24T09:22:59.184316,2026-08-02T09:17:13.765689,422.9,422.9,297271296.0,297271296,134861973094,486,0,0,0,1,1,1
JacksonCore,19,boostnsift,Yes,51,0.019608,0.029035,6.807392120361328,2026-07-24T09:23:00.189522,2026-08-02T09:17:13.765689,620.51,620.51,363331584.0,363331584,134861973094,626,0,0,0,0,0,0
JacksonCore,19,buglocator,Yes,2,0.500000,0.416667,10.900043964385986,2026-08-02T12:56:05.183247,2026-08-03T08:48:44.802201,38.38,38.38,67056435.0,67056435,134861973094,266,0,0,0,0,1,1
JacksonCore,19,locus,Yes,1,1.000000,1.000000,31.725435256958008,2026-08-02T12:56:18.279031,2026-08-03T08:48:44.802201,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,1,1
JacksonCore,20,BRaIn,Yes,4.0,0.25,0.25,N/A,2026-08-07T16:33:38.077290,2026-08-07T16:33:38.077290,,,,,,,,,,0,1,1
JacksonCore,20,FlexFL,Yes,1,1.000000,1.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,1,1
JacksonCore,20,bluir,Yes,1,1.000000,1.000000,6.0002007484436035,2026-07-23T12:12:42.849016,2026-08-02T09:17:13.765689,566.11,566.11,494089011.0,494089011,134861973094,426,0,0,0,1,1,1
JacksonCore,20,boostnsift,Yes,91,0.010989,0.010989,11.891362428665161,2026-07-23T12:12:56.984851,2026-08-02T09:17:13.765689,0.755,1.51,11508121.5,23016243,134861973094,646,0,0,0,0,0,0
JacksonCore,20,buglocator,Yes,1,1.000000,1.000000,10.24914002418518,2026-08-02T12:56:36.462724,2026-08-03T08:48:44.802201,584.61,584.61,282381516.0,282381516,134861973094,486,0,0,0,1,1,1
JacksonCore,20,locus,Yes,1,1.000000,1.000000,0.19704008102416992,2026-07-26T18:53:28.714620,2026-08-03T08:48:44.802201,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,1,1
JacksonCore,21,BRaIn,Yes,8.0,0.125,0.125,N/A,2026-08-07T16:33:38.077290,2026-08-07T16:33:38.077290,,,,,,,,,,0,0,1
JacksonCore,21,FlexFL,Yes,3,0.333333,0.333333,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,1,1
JacksonCore,21,bluir,Yes,2,0.500000,0.500000,6.024029016494751,2026-07-24T09:23:36.499054,2026-08-02T09:17:13.765689,461.3,461.3,321912832.0,321912832,134861973094,376,0,0,N/A,0,1,1
JacksonCore,21,boostnsift,Yes,16,0.062500,0.062500,9.256445169448853,2026-07-24T09:23:45.593048,2026-08-02T09:17:13.765689,0.86,1.72,11529093.0,23058186,134861973094,486,0,0,0,0,0,0
JacksonCore,21,buglocator,Yes,4,0.250000,0.250000,13.412574052810669,2026-08-02T12:56:52.817935,2026-08-03T08:48:44.802201,0.0,0.0,0.0,0,0,0,0,0,0,0,1,1
JacksonCore,21,locus,Yes,3,0.333333,0.333333,31.85754156112671,2026-08-02T12:57:07.206611,2026-08-03T08:48:44.802201,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,1,1
JacksonCore,22,BRaIn,Yes,10.0,0.1,0.1,N/A,2026-08-07T16:33:38.077290,2026-08-07T16:33:38.077290,,,,,,,,,,0,0,1
JacksonCore,22,FlexFL,Yes,2,0.500000,0.500000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,1,1
JacksonCore,22,bluir,No,N/A,0.000000,0.000000,9.327394962310791,2026-07-23T12:13:12.675520,2026-08-02T09:17:13.765689,431.25,431.25,298319872.0,298319872,134861973094,486,0,0,0,0,0,0
JacksonCore,22,boostnsift,No,N/A,0.000000,0.000000,9.614359855651855,2026-07-23T12:13:20.724611,2026-08-02T09:17:13.765689,1.21,2.42,11633950.5,23267901,134861973094,486,0,0,0,0,0,0
JacksonCore,22,buglocator,Yes,3,0.333333,0.333333,12.061188697814941,2026-08-02T12:57:22.478621,2026-08-03T08:48:44.802201,656.78,656.78,301780172.0,301780172,134861973094,376,0,0,N/A,0,1,1
JacksonCore,22,locus,Yes,2,0.500000,0.500000,22.741400241851807,2026-08-02T12:57:18.853150,2026-08-03T08:48:44.802201,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,1,1
JacksonCore,23,BRaIn,Yes,5.0,0.2,0.2,N/A,2026-08-07T16:33:38.077290,2026-08-07T16:33:38.077290,,,,,,,,,,0,1,1
JacksonCore,23,FlexFL,Yes,1,1.000000,1.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,1,1
JacksonCore,23,bluir,Yes,2,0.500000,0.500000,6.578803062438965,2026-07-23T12:13:37.699774,2026-08-02T09:17:13.765689,424.43,424.43,299158732.0,299158732,134861973094,486,0,0,N/A,0,1,1
JacksonCore,23,boostnsift,Yes,149,0.006711,0.006711,10.163403511047363,2026-07-23T12:13:42.327930,2026-08-02T09:17:13.765689,23.29,46.58,28751953.5,57503907,134861973094,266,0,0,0,0,0,0
JacksonCore,23,buglocator,Yes,1,1.000000,1.000000,28.148812770843506,2026-08-02T12:57:53.822454,2026-08-03T08:48:44.802201,576.03,576.03,290350694.0,290350694,134861973094,266,0,0,0,1,1,1
JacksonCore,23,locus,Yes,2,0.500000,0.500000,58.46705603599548,2026-08-02T12:58:20.530075,2026-08-03T08:48:44.802201,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,1,1
JacksonCore,24,BRaIn,Yes,1.0,1.0,1.0,N/A,2026-08-07T16:33:38.077290,2026-08-07T16:33:38.077290,,,,,,,,,,1,1,1
JacksonCore,24,FlexFL,Yes,4,0.250000,0.062500,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,1,1
JacksonCore,24,bluir,No,N/A,0.000000,0.000000,6.566954612731934,2026-07-23T12:13:55.342697,2026-08-02T09:17:13.765689,448.42,448.42,348022374.0,348022374,134861973094,266,0,0,0,0,0,0
JacksonCore,24,boostnsift,No,N/A,0.000000,0.000000,10.138179540634155,2026-07-23T12:14:07.159189,2026-08-02T09:17:13.765689,0.98,1.96,11497635.5,22995271,134861973094,486,0,0,0,0,0,0
JacksonCore,24,buglocator,Yes,4,0.250000,0.291667,15.776914834976196,2026-08-02T12:58:12.796007,2026-08-03T08:48:44.802201,690.29,690.29,342360064.0,342360064,134861973094,266,0,0,0,0,1,1
JacksonCore,24,locus,Yes,8,0.125000,0.110119,0.19094562530517578,2026-07-26T18:54:24.137511,2026-08-03T08:48:44.802201,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,1
JacksonCore,25,BRaIn,Yes,1.0,1.0,1.0,N/A,2026-08-07T16:33:38.077290,2026-08-07T16:33:38.077290,,,,,,,,,,1,1,1
JacksonCore,25,FlexFL,Yes,2,0.500000,0.500000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,1,1
JacksonCore,25,bluir,Yes,2,0.500000,0.500000,6.353264331817627,2026-07-23T12:14:21.619520,2026-08-02T09:17:13.765689,503.7,503.7,574200217.0,574200217,134861973094,486,0,0,0,0,1,1
JacksonCore,25,boostnsift,Yes,33,0.030303,0.030303,13.355645895004272,2026-07-23T12:14:30.624977,2026-08-02T09:17:13.765689,26.413333333333338,39.02,289560766.3333333,431803596,134861973094,586,0,0,0,0,0,0
JacksonCore,25,buglocator,Yes,2,0.500000,0.500000,14.57011365890503,2026-08-02T12:58:38.318322,2026-08-03T08:48:44.802201,662.0,662.0,425826713.0,425826713,134861973094,266,0,0,0,0,1,1
JacksonCore,25,locus,Yes,4,0.250000,0.250000,35.91456151008606,2026-08-02T12:58:51.920476,2026-08-03T08:48:44.802201,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,1,1
JacksonCore,26,BRaIn,No,,0.0,0.0,N/A,2026-08-07T16:33:38.077290,2026-08-07T16:33:38.077290,,,,,,,,,,0,0,0
JacksonCore,26,FlexFL,Yes,1,1.000000,1.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,1,1
JacksonCore,26,bluir,No,N/A,0.000000,0.000000,6.695621013641357,2026-07-23T12:14:47.823692,2026-08-02T09:17:13.765689,502.79,502.79,482554675.0,482554675,134861973094,486,0,0,0,0,0,0
JacksonCore,26,boostnsift,No,N/A,0.000000,0.000000,11.206107139587402,2026-07-23T12:14:52.385438,2026-08-02T09:17:13.765689,320.265,640.53,205573324.5,411146649,134861973094,536,0,0,0,0,0,0
JacksonCore,26,buglocator,Yes,10,0.100000,0.100000,14.53581714630127,2026-08-02T12:59:09.650163,2026-08-03T08:48:44.802201,424.48,424.48,302723891.0,302723891,134861973094,266,0,0,0,0,0,1
JacksonCore,26,locus,Yes,2,0.500000,0.500000,41.53201627731323,2026-08-02T12:59:23.102539,2026-08-03T08:48:44.802201,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,1,1
JacksonDatabind,1,BRaIn,Yes,1.0,1.0,1.0,N/A,2026-08-07T16:33:38.077290,2026-08-07T16:33:38.077290,,,,,,,,,,1,1,1
JacksonDatabind,1,FlexFL,Yes,1,1.000000,1.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,1,1
JacksonDatabind,1,bluir,Yes,2,0.500000,0.500000,13.794650793075562,2026-07-24T09:26:36.466504,2026-08-02T09:17:17.357315,328.91499999999996,494.02,994817605.5,1488206168,134861973094,736,0,0,0,0,1,1
JacksonDatabind,1,boostnsift,Yes,53,0.018868,0.018868,12.155471801757812,2026-07-24T09:26:42.386204,2026-08-02T09:17:17.357315,22.064999999999998,41.97,214732635.5,406637772,134861973094,516,0,0,N/A,0,0,0
JacksonDatabind,1,buglocator,Yes,1,1.000000,1.000000,75.13017058372498,2026-08-02T13:02:40.561609,2026-08-03T08:48:47.640336,638.3,638.3,474900070.0,474900070,134861973094,426,0,N/A,N/A,1,1,1
JacksonDatabind,1,locus,Yes,1,1.000000,1.000000,69.16416907310486,2026-08-02T13:02:34.594876,2026-08-03T08:48:47.640336,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,1,1
JacksonDatabind,2,BRaIn,Yes,7.0,0.14285714285714285,0.14285714285714285,N/A,2026-08-07T16:33:38.077290,2026-08-07T16:33:38.077290,,,,,,,,,,0,0,1
JacksonDatabind,2,FlexFL,No,N/A,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0
JacksonDatabind,2,bluir,Yes,3,0.333333,0.333333,15.227876901626587,2026-07-23T12:25:12.274829,2026-08-02T09:17:17.357315,289.65,408.8,834999942.5,1410896756,134861973094,516,0,0,0,0,1,1
JacksonDatabind,2,boostnsift,Yes,306,0.003268,0.003268,12.496544361114502,2026-07-23T12:25:24.391509,2026-08-02T09:17:17.357315,42.965,84.06,192135823.0,361129574,134861973094,736,0,0,0,0,0,0
JacksonDatabind,2,buglocator,Yes,2,0.500000,0.500000,69.65767168998718,2026-08-02T13:34:12.279590,2026-08-03T08:48:47.640336,613.38,613.38,335439462.0,335439462,134861973094,266,0,0,0,0,1,1
JacksonDatabind,2,locus,Yes,6,0.166667,0.166667,4.477177381515503,2026-07-23T12:24:54.276101,2026-08-03T08:48:47.640336,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,1
JacksonDatabind,3,BRaIn,No,,0.0,0.0,N/A,2026-08-07T16:33:38.077290,2026-08-07T16:33:38.077290,,,,,,,,,,0,0,0
JacksonDatabind,3,FlexFL,Yes,1,1.000000,1.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,1,1
JacksonDatabind,3,bluir,Yes,209,0.004785,0.004785,13.633901596069336,2026-07-24T09:39:10.463835,2026-08-02T09:17:17.357315,295.735,399.33,953237372.5,1443109011,134861973094,736,0,0,0,0,0,0
JacksonDatabind,3,boostnsift,No,N/A,0.000000,0.000000,12.912251234054565,2026-07-24T09:39:19.132569,2026-08-02T09:17:17.357315,21.41,41.36,223949618.5,424778137,134861973094,736,0,0,0,0,0,0
JacksonDatabind,3,buglocator,Yes,272,0.003676,0.003676,49.27265763282776,2026-08-02T13:43:40.860145,2026-08-03T08:48:47.640336,555.3,555.3,335020032.0,335020032,134861973094,486,0,N/A,0,0,0,0
JacksonDatabind,3,locus,Yes,215,0.004651,0.004651,52.67660355567932,2026-08-02T13:43:02.783221,2026-08-03T08:48:47.640336,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0
JacksonDatabind,4,BRaIn,No,,0.0,0.0,N/A,2026-08-07T16:33:38.077290,2026-08-07T16:33:38.077290,,,,,,,,,,0,0,0
JacksonDatabind,4,FlexFL,No,N/A,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0
JacksonDatabind,4,bluir,No,N/A,0.000000,0.000000,15.442928075790405,2026-07-23T12:33:03.747108,2026-08-02T09:17:17.357315,299.205,461.32,1001291513.0,1544040742,134861973094,736,0,0,0,0,0,0
JacksonDatabind,4,boostnsift,No,N/A,0.000000,0.000000,16.041618585586548,2026-07-23T12:33:09.755243,2026-08-02T09:17:17.357315,19.31,55.89,141711550.66666666,401919180,134861973094,516,0,0,0,0,0,0
JacksonDatabind,4,buglocator,Yes,342,0.002924,0.002924,76.00752925872803,2026-08-02T13:54:10.143751,2026-08-03T08:48:47.640336,624.4,624.4,340158054.0,340158054,134861973094,486,0,N/A,0,0,0,0
JacksonDatabind,4,locus,Yes,190,0.005263,0.005263,4.973572492599487,2026-07-23T12:32:45.189317,2026-08-03T08:48:47.640336,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0
JacksonDatabind,5,BRaIn,Yes,1.0,1.0,1.0,N/A,2026-08-07T16:33:38.077290,2026-08-07T16:33:38.077290,,,,,,,,,,1,1,1
JacksonDatabind,5,FlexFL,Yes,1,1.000000,1.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,1,1
JacksonDatabind,5,bluir,Yes,4,0.250000,0.250000,14.578844547271729,2026-07-23T12:36:34.932764,2026-08-02T09:17:17.357315,288.665,397.62,870318079.5,1449551462,134861973094,806,0,0,0,0,1,1
JacksonDatabind,5,boostnsift,Yes,249,0.004016,0.004016,13.441352844238281,2026-07-23T12:36:36.898378,2026-08-02T09:17:17.357315,27.720000000000002,54.99,194783477.5,366162739,134861973094,516,0,0,0,0,0,0
JacksonDatabind,5,buglocator,Yes,3,0.333333,0.333333,56.655747175216675,2026-08-02T14:07:35.433644,2026-08-03T08:48:47.640336,748.97,748.97,412300083.0,412300083,134861973094,426,0,N/A,N/A,0,1,1
JacksonDatabind,5,locus,Yes,1,1.000000,1.000000,4.3171610832214355,2026-07-23T12:36:20.330399,2026-08-03T08:48:47.640336,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,1,1
JacksonDatabind,6,BRaIn,Yes,4.0,0.25,0.25,N/A,2026-08-07T16:33:38.077290,2026-08-07T16:33:38.077290,,,,,,,,,,0,1,1
JacksonDatabind,6,FlexFL,Yes,1,1.000000,1.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1,1,1
JacksonDatabind,6,bluir,No,N/A,0.000000,0.000000,16.43961191177368,2026-07-24T09:53:29.145157,2026-08-02T09:17:17.357315,270.95,383.48,887690886.5,1464583847,134861973094,736,0,0,0,0,0,0
JacksonDatabind,6,boostnsift,No,N/A,0.000000,0.000000,12.896188735961914,2026-07-24T09:53:31.080852,2026-08-02T09:17:17.357315,14.889999999999999,28.74,221831495.0,420583833,134861973094,516,0,0,0,0,0,0
