target,feature,corr,pval,n,missingness_pct,n_positive,n_negative,pval_adj,reject,practically_significant
ExtrAdv(BNS),missing_EB,-0.03439243666755324,0.3208945209817257,835,0.0,31,804,1.0,False,False
ExtrAdv(BNS),num_OB,0.10761010331322948,0.0018461384931235828,835,0.0,31,804,0.7587629206737925,False,False
ExtrAdv(BNS),num_EB,0.02128211890849356,0.5391332535361468,835,0.0,31,804,1.0,False,False
ExtrAdv(BNS),fg_cat_is_missing,-0.03304750872611238,0.3401935496643176,835,0.0,31,804,1.0,False,False
ExtrAdv(BNS),txt_title_char_len,-0.042982926757290284,0.21469323124003425,835,0.0,31,804,1.0,False,False
ExtrAdv(BNS),txt_title_word_count,-0.042936087148700855,0.21519374388948256,835,0.0,31,804,1.0,False,False
ExtrAdv(BNS),txt_title_avg_word_len,-0.0015859289960342606,0.9635023673863683,835,0.0,31,804,1.0,False,False
ExtrAdv(BNS),txt_title_avg_words_per_line,-0.042936087148700855,0.21519374388948256,835,0.0,31,804,1.0,False,False
ExtrAdv(BNS),txt_title_avg_sentence_len,-0.03669161124624202,0.28958950726902427,835,0.0,31,804,1.0,False,False
ExtrAdv(BNS),txt_title_hedge_count,0.023691900766457438,0.4941771031385223,835,0.0,31,804,1.0,False,False
ExtrAdv(BNS),txt_title_hedge_density,0.01824388988151478,0.5985851667928749,835,0.0,31,804,1.0,False,False
ExtrAdv(BNS),txt_title_has_code_like,-0.016705180880595846,0.6297849661461986,835,0.0,31,804,1.0,False,False
ExtrAdv(BNS),txt_title_question_density,0.12415210778002625,0.00032303352236789007,835,0.0,31,804,0.1330898112155707,False,False
ExtrAdv(BNS),txt_title_digit_density,-0.020648315948975437,0.551288126829327,835,0.0,31,804,1.0,False,False
ExtrAdv(BNS),txt_title_uniq_word_ratio,0.036763249521473265,0.28864825908506864,835,0.0,31,804,1.0,False,False
ExtrAdv(BNS),txt_reasoning_char_len,-0.043820976115928334,0.20587930368417773,835,0.0,31,804,1.0,False,False
ExtrAdv(BNS),txt_reasoning_word_count,-0.030301963498266977,0.3818428869194968,835,0.0,31,804,1.0,False,False
ExtrAdv(BNS),txt_reasoning_avg_word_len,-0.041860082770107346,0.22692346335113292,835,0.0,31,804,1.0,False,False
ExtrAdv(BNS),txt_reasoning_avg_words_per_line,-0.030301963498266977,0.3818428869194968,835,0.0,31,804,1.0,False,False
ExtrAdv(BNS),txt_reasoning_avg_sentence_len,0.046911139152224376,0.17564820713045037,835,0.0,31,804,1.0,False,False
ExtrAdv(BNS),txt_reasoning_hedge_count,-0.04127911929647374,0.23344261849495745,835,0.0,31,804,1.0,False,False
ExtrAdv(BNS),txt_reasoning_hedge_density,-0.04264017440465092,0.21837517661430478,835,0.0,31,804,1.0,False,False
ExtrAdv(BNS),txt_reasoning_has_code_like,-0.06077665122836789,0.07922232233114947,835,0.0,31,804,1.0,False,False
ExtrAdv(BNS),txt_reasoning_exclaim_density,-0.006799387573841811,0.8444649514171589,835,0.0,31,804,1.0,False,False
ExtrAdv(BNS),txt_reasoning_digit_density,-0.01480603827278348,0.6692167611147024,835,0.0,31,804,1.0,False,False
